,Unnamed: 0,"(theta0, omega0)",converged to,closest fp,stability,success,theta0,omega0,converged to with reg,closest fp with reg,stability with reg,success reg
70,0,"(335.96772756573523, -1.6931315934660327)","(-0.001524903578683734, -0.0028815604746341705)","(0.0, 0.0)",unstable,False,335.96772756573523,-1.6931315934660327,"(-0.0029794119764119387, -0.006799723953008652)","(0.0, 0.0)",unstable,False
71,0,"(166.1137826500285, -11.684023479839773)","(0.005274631083011627, -0.0014619984431192279)","(0.0, 0.0)",unstable,False,166.1137826500285,-11.684023479839773,"(-0.0004608556628227234, -0.0003274168411735445)","(0.0, 0.0)",unstable,False
72,0,"(22.83980739013505, -10.824097380862776)","(0.0005081982235424221, -0.0008845973643474281)","(0.0, 0.0)",unstable,False,22.83980739013505,-10.824097380862776,"(-0.001286141574382782, 0.002570520620793104)","(0.0, 0.0)",unstable,False
73,0,"(300.3908919382144, -12.453343059797055)","(-0.0030310824513435364, -0.003238461911678314)","(0.0, 0.0)",unstable,False,300.3908919382144,-12.453343059797055,"(-0.0023357272148132324, -0.007275191601365805)","(0.0, 0.0)",unstable,False
74,0,"(66.17528533421381, -3.6721459367180405)","(-0.0017265675123780966, 7.819740858394653e-05)","(0.0, 0.0)",unstable,False,66.17528533421381,-3.6721459367180405,"(-0.0010333039099350572, -0.010329006239771843)","(0.0, 0.0)",unstable,False
75,0,"(321.8471851555241, -5.3167471231992245)","(-0.0021523446775972843, -0.0058252462185919285)","(0.0, 0.0)",unstable,False,321.8471851555241,-5.3167471231992245,"(-0.0011736223241314292, -0.00857650674879551)","(0.0, 0.0)",unstable,False
76,0,"(187.5916866590757, 13.339680482409516)","(0.0006302878027781844, -0.0001362632174277678)","(0.0, 0.0)",unstable,False,187.5916866590757,13.339680482409516,"(-0.004936850629746914, 0.0005870122113265097)","(0.0, 0.0)",unstable,False
77,0,"(232.3974905330401, -7.68428675593767)","(0.0007776558632031083, 0.00028196274070069194)","(0.0, 0.0)",unstable,False,232.3974905330401,-7.68428675593767,"(0.006295116152614355, 0.015631061047315598)","(0.0, 0.0)",unstable,False
78,0,"(246.70199587015267, -1.5725502518804293)","(-0.0034337465185672045, 0.00648732203990221)","(0.0, 0.0)",unstable,False,246.70199587015267,-1.5725502518804293,"(0.001744721783325076, 0.0007332280511036515)","(0.0, 0.0)",unstable,False
79,0,"(148.1855890376408, 3.1756419957147966)","(-0.0019081011414527893, -0.0021469900384545326)","(0.0, 0.0)",unstable,False,148.1855890376408,3.1756419957147966,"(0.00019689276814460754, -0.0028712034691125154)","(0.0, 0.0)",unstable,False
80,0,"(95.7208727226399, 12.911564999192668)","(0.006200727075338364, 0.001497527351602912)","(0.0, 0.0)",unstable,False,95.7208727226399,12.911564999192668,"(-0.0011661096941679716, -0.007978018373250961)","(0.0, 0.0)",unstable,False
81,0,"(195.77953730292845, 10.798754750120361)","(0.0003626704274211079, 0.00037953892024233937)","(0.0, 0.0)",unstable,False,195.77953730292845,10.798754750120361,"(-0.0029723732732236385, -0.007043009158223867)","(0.0, 0.0)",unstable,False
82,0,"(207.61587451354072, 7.8908992065745)","(-0.0023304105270653963, -0.001767809852026403)","(0.0, 0.0)",unstable,False,207.61587451354072,7.8908992065745,"(-0.003141894470900297, -0.0003729207383003086)","(0.0, 0.0)",unstable,False
83,0,"(150.42848663303343, 0.8839824478845187)","(0.002561613917350769, -9.187780233332887e-05)","(0.0, 0.0)",unstable,False,150.42848663303343,0.8839824478845187,"(-0.002676546573638916, -0.001171376439742744)","(0.0, 0.0)",unstable,False
84,0,"(302.900354477796, 3.9840030985633685)","(-0.0031249956227838993, -0.00047314996481873095)","(0.0, 0.0)",unstable,False,302.900354477796,3.9840030985633685,"(0.0019536777399480343, 0.007813860662281513)","(0.0, 0.0)",unstable,False
85,0,"(324.8000996395847, -2.257877936436051)","(0.0009685195982456207, -0.003424725029617548)","(0.0, 0.0)",unstable,False,324.8000996395847,-2.257877936436051,"(-0.0019221075344830751, -0.005391552112996578)","(0.0, 0.0)",unstable,False
