,Unnamed: 0,"(x0, x_t0)",converged to,closest fp,stability,success,x0,x_t0,converged to with reg,closest fp with reg,stability with reg,success reg
0,0,"(-0.22169195434921848, 0.43314643250976576)","(-0.017694231122732162, -0.013421888463199139)","(0.0, 0.0)",unstable,False,-0.22169195434921848,0.43314643250976576,"(1.7687346935272217, 1.459991216659546)",None,None,True
1,0,"(-0.6838062613678462, -0.8733573559650696)","(0.03241749852895737, 0.011736308224499226)","(0.0, 0.0)",unstable,False,-0.6838062613678462,-0.8733573559650696,"(1.8075149059295654, -0.5697877407073975)",None,None,True
2,0,"(0.49422779593455696, 0.2917638208464502)","(1.7284406423568726, 1.4958223104476929)",,,True,0.49422779593455696,0.2917638208464502,"(1.91068434715271, 0.831540584564209)",None,None,True
3,0,"(-0.1329521581274021, 0.48172684131346144)","(-0.0169611107558012, -0.01123138703405857)","(0.0, 0.0)",unstable,False,-0.1329521581274021,0.48172684131346144,"(1.6655232906341553, 1.7303617000579834)",None,None,True
4,0,"(-0.09229087570803045, -0.005869611399928316)","(-0.08415225148200989, -0.2832796573638916)",,,False,-0.09229087570803045,-0.005869611399928316,"(2.0021731853485107, -0.04265071824193001)",None,None,True
5,0,"(-0.9569989325437716, -0.9215191304003794)","(0.03636602312326431, 0.018002953380346298)","(0.0, 0.0)",unstable,False,-0.9569989325437716,-0.9215191304003794,"(1.799383521080017, -0.5762354135513306)",None,None,True
6,0,"(0.20693888510861977, -0.772047435420256)","(0.028254687786102295, 0.017119603231549263)","(0.0, 0.0)",unstable,False,0.20693888510861977,-0.772047435420256,"(1.8354781866073608, -0.5457478761672974)",None,None,True
7,0,"(-0.502246934113105, -1.1859068652767673)","(0.0680089220404625, 0.04524172469973564)","(0.0, 0.0)",unstable,False,-0.502246934113105,-1.1859068652767673,"(1.7699028253555298, -0.6066464185714722)",None,None,True
8,0,"(1.0592385191820406, 0.40586283250511995)","(-0.011729163117706776, 0.008355595171451569)","(0.0, 0.0)",unstable,False,1.0592385191820406,0.40586283250511995,"(1.7866649627685547, 1.322008490562439)",None,None,True
9,0,"(-0.8050149167433136, -0.5666074580424788)","(-0.7176803350448608, -2.6337618827819824)",,,False,-0.8050149167433136,-0.5666074580424788,"(1.8801683187484741, -0.49328485131263733)",None,None,True
10,0,"(1.4784759173600532, 1.2625420977240893)","(-0.17536738514900208, -0.1298515498638153)",,,False,1.4784759173600532,1.2625420977240893,"(0.3363867402076721, 2.4723894596099854)",None,None,True
11,0,"(1.3612830822518251, 1.5045903690618871)","(0.08786081522703171, 2.2643864154815674)",,,True,1.3612830822518251,1.5045903690618871,"(0.05517548322677612, 2.2256245613098145)",None,None,True
12,0,"(-0.3373801224746092, 1.782273183598956)","(-1.3972922563552856, 0.8595499992370605)",,,True,-0.3373801224746092,1.782273183598956,"(-0.20037131011486053, 1.959665060043335)",None,None,True
13,0,"(-2.6279383650827133, 0.16616841020080966)","(1.1047943830490112, -1.0698881149291992)",,,True,-2.6279383650827133,0.16616841020080966,"(1.988448143005371, 0.4166715145111084)",None,None,True
14,0,"(0.834264240088301, -0.5473229272957644)","(0.04366647079586983, 0.04790065065026283)","(0.0, 0.0)",unstable,False,0.834264240088301,-0.5473229272957644,"(1.8808231353759766, -0.4859849512577057)",None,None,True
15,0,"(0.9553658931249444, 0.22002669629854452)","(-0.9695669412612915, 1.0358978509902954)",,,False,0.9553658931249444,0.22002669629854452,"(1.9573776721954346, 0.554959774017334)",None,None,True
16,0,"(-0.8483994767784658, -0.6364236174417508)","(0.024865927174687386, 0.001573817222379148)","(0.0, 0.0)",unstable,False,-0.8483994767784658,-0.6364236174417508,"(1.8540500402450562, -0.5220251679420471)",None,None,True
17,0,"(-0.5230806201118926, 0.18380687173978447)","(-0.669510006904602, -2.5844695568084717)",,,False,-0.5230806201118926,0.18380687173978447,"(1.9710323810577393, 0.4284398555755615)",None,None,True
18,0,"(-0.21014771754576198, 1.4306574240359053)","(-1.2465906143188477, 0.9597489237785339)",,,True,-0.21014771754576198,1.4306574240359053,"(0.12546378374099731, 2.3017563819885254)",None,None,True
19,0,"(0.6053106319647162, -0.6835775760633196)","(0.03651593253016472, 0.02666756883263588)","(0.0, 0.0)",unstable,False,0.6053106319647162,-0.6835775760633196,"(1.8521572351455688, -0.5256698131561279)",None,None,True
20,0,"(0.22139524619370887, 0.17989877273227833)","(0.40419068932533264, 2.507530689239502)",,,False,0.22139524619370887,0.17989877273227833,"(1.9775110483169556, 0.40681758522987366)",None,None,True
21,0,"(-0.7507839843821495, -1.2681263857469964)","(0.0409780852496624, -2.122087240219116)",,,True,-0.7507839843821495,-1.2681263857469964,"(1.7581977844238281, -0.6127933263778687)",None,None,True
22,0,"(0.6108152437670995, 0.3939846870988695)","(0.5786507725715637, 2.572885036468506)",,,False,0.6108152437670995,0.3939846870988695,"(1.810429573059082, 1.23581862449646)",None,None,True
23,0,"(-0.3574352864815339, 1.5771073210612558)","(-1.3782775402069092, 0.86744225025177)",,,True,-0.3574352864815339,1.5771073210612558,"(-0.028810366988182068, 2.1434788703918457)",None,None,True
24,0,"(-0.5364971103820866, -1.0051769140789835)","(0.1434749811887741, -2.0245680809020996)",,,True,-0.5364971103820866,-1.0051769140789835,"(1.7890794277191162, -0.5877302885055542)",None,None,True
25,0,"(1.1766433885036414, -1.0304796485332417)","(1.8332064151763916, -0.5503875017166138)",,,True,1.1766433885036414,-1.0304796485332417,"(1.7825523614883423, -0.5892244577407837)",None,None,True
26,0,"(-0.25029896332331425, -0.06115084676890278)","(-0.971671462059021, -2.660794973373413)",,,False,-0.25029896332331425,-0.06115084676890278,"(2.005128860473633, -0.12131553888320923)",None,None,True
27,0,"(-1.4811347818396547, 1.3230822307346155)","(-0.926007091999054, -2.2882819175720215)",,,False,-1.4811347818396547,1.3230822307346155,"(0.2525477409362793, 2.406033515930176)",None,None,True
28,0,"(0.9107937252285887, 0.8475306348042072)","(0.7692349553108215, 2.6643643379211426)",,,True,0.9107937252285887,0.8475306348042072,"(1.0347381830215454, 2.637885570526123)",None,None,True
29,0,"(1.4247212966189178, -0.45217841509187584)","(1.9956334829330444, -0.11093088239431381)",,,True,1.4247212966189178,-0.45217841509187584,"(1.9085233211517334, -0.4507509768009186)",None,None,True
30,0,"(1.1863629400414797, 0.28849015429260766)","(1.8836629390716553, 0.9799079895019531)",,,True,1.1863629400414797,0.28849015429260766,"(1.9126567840576172, 0.814986526966095)",None,None,True
31,0,"(0.053180936830646196, -1.9883927886266277)","(1.2405942678451538, -0.968528151512146)",,,True,0.053180936830646196,-1.9883927886266277,"(1.744654893875122, -0.6200140714645386)",None,None,True
32,0,"(0.33786417177845923, 2.537255092902895)","(-1.106241226196289, 1.0611424446105957)",,,True,0.33786417177845923,2.537255092902895,"(-0.7195888161659241, 1.4286015033721924)",None,None,True
33,0,"(0.3402328515877339, -2.4258336826740687)","(1.49082350730896, -0.7882785797119141)",,,True,0.3402328515877339,-2.4258336826740687,"(1.7733596563339233, -0.6015028953552246)",None,None,True
34,0,"(-0.02554322102510168, 0.5242051245975722)","(-0.029278945177793503, -0.020226961001753807)","(0.0, 0.0)",unstable,False,-0.02554322102510168,0.5242051245975722,"(1.6305691003799438, 1.7983434200286865)",None,None,True
35,0,"(-0.6799427714199555, 0.17301563768139186)","(-1.8752130270004272, 0.49347925186157227)",,,True,-0.6799427714199555,0.17301563768139186,"(1.9779431819915771, 0.3883391320705414)",None,None,True
36,0,"(-0.17420696203732328, -0.3408399494287279)","(0.009120089933276176, 0.004295852035284042)","(0.0, 0.0)",unstable,False,-0.17420696203732328,-0.3408399494287279,"(1.9435399770736694, -0.3922581970691681)",None,None,True
37,0,"(-1.1044886488614098, 0.13491706437370551)","(-2.0206587314605713, 0.16290631890296936)",,,True,-1.1044886488614098,0.13491706437370551,"(1.9918197393417358, 0.2802150845527649)",None,None,True
38,0,"(0.33076357397653794, 0.3406710057076335)","(-0.002030692994594574, -0.0005676659638993442)","(0.0, 0.0)",unstable,False,0.33076357397653794,0.3406710057076335,"(1.8618507385253906, 1.0260294675827026)",None,None,True
39,0,"(-0.9099819941499793, -1.2762727251739965)","(-0.14661742746829987, -2.303739070892334)",,,True,-0.9099819941499793,-1.2762727251739965,"(1.7592933177947998, -0.6174885034561157)",None,None,True
40,0,"(-0.9221770291744195, 1.2140965035188342)","(-0.5579690337181091, -1.7505642175674438)",,,False,-0.9221770291744195,1.2140965035188342,"(0.39332088828086853, 2.5179696083068848)",None,None,True
41,0,"(0.8953916488595829, 0.24991270202789345)","(1.9591236114501953, 0.509689450263977)",,,True,0.8953916488595829,0.24991270202789345,"(1.938301682472229, 0.6626745462417603)",None,None,True
42,0,"(0.5027281502350051, -0.5764771876752295)","(0.028464922681450844, 0.02156192995607853)","(0.0, 0.0)",unstable,False,0.5027281502350051,-0.5764771876752295,"(1.8824361562728882, -0.494528591632843)",None,None,True
43,0,"(-0.5582125698661166, -2.1200681919230107)","(0.8142253160476685, -1.3346000909805298)",,,True,-0.5582125698661166,-2.1200681919230107,"(1.743178367614746, -0.6238826513290405)",None,None,True
44,0,"(0.23981046221199784, 0.6404442522017524)","(-0.013859164901077747, -0.007841268554329872)","(0.0, 0.0)",unstable,False,0.23981046221199784,0.6404442522017524,"(1.4117155075073242, 2.2584166526794434)",None,None,True
45,0,"(1.2693237630189316, 0.4900846764476681)","(-0.023190919309854507, 0.0002006388094741851)","(0.0, 0.0)",unstable,False,1.2693237630189316,0.4900846764476681,"(1.6752125024795532, 1.6783735752105713)",None,None,True
46,0,"(0.2271580773768594, -0.32034451167855366)","(0.012182521633803844, 0.012945815920829773)","(0.0, 0.0)",unstable,False,0.2271580773768594,-0.32034451167855366,"(1.942430853843689, -0.3819710910320282)",None,None,True
47,0,"(0.2530308612556601, 1.2727011549458753)","(-0.801470935344696, 1.3331048488616943)",,,True,0.2530308612556601,1.2727011549458753,"(0.28154483437538147, 2.4261317253112793)",None,None,True
48,0,"(-0.732219887133927, -1.0242147803175787)","(0.058365751057863235, 0.03417692333459854)","(0.0, 0.0)",unstable,False,-0.732219887133927,-1.0242147803175787,"(1.7935400009155273, -0.5848902463912964)",None,None,True
49,0,"(-0.41025645081690726, 0.7365377706616026)","(-0.03977232426404953, -0.029982293024659157)","(0.0, 0.0)",unstable,False,-0.41025645081690726,0.7365377706616026,"(1.2323592901229858, 2.494641065597534)",None,None,True
50,0,"(-0.6116814242578175, 0.712664873780117)","(-0.03662297874689102, -0.025041978806257248)","(0.0, 0.0)",unstable,False,-0.6116814242578175,0.712664873780117,"(1.248297929763794, 2.449732780456543)",None,None,True
51,0,"(0.6665766373553018, 0.8025409899782016)","(-0.03127612546086311, -0.010452556423842907)","(0.0, 0.0)",unstable,False,0.6665766373553018,0.8025409899782016,"(1.0309315919876099, 2.613309383392334)",None,None,True
52,0,"(0.11877151356297172, -1.5983714840202392)","(1.222459077835083, -0.9810962677001953)",,,True,0.11877151356297172,-1.5983714840202392,"(1.7397043704986572, -0.6192650198936462)",None,None,True
53,0,"(-0.29127403876246394, 0.31040791114493366)","(-0.006234498228877783, -0.0073761967942118645)","(0.0, 0.0)",unstable,False,-0.29127403876246394,0.31040791114493366,"(1.8846642971038818, 0.9254142642021179)",None,None,True
54,0,"(0.40732885939743163, -0.45298809463792006)","(0.023840371519327164, 0.021626895293593407)","(0.0, 0.0)",unstable,False,0.40732885939743163,-0.45298809463792006,"(1.9110485315322876, -0.4491121768951416)",None,None,True
55,0,"(-0.8563752911062934, -0.3370446009094178)","(-1.2443625926971436, -2.358412265777588)",,,False,-0.8563752911062934,-0.3370446009094178,"(1.9458706378936768, -0.38981884717941284)",None,None,True
56,0,"(-0.006301046508061889, 1.2277864827574827)","(-0.0648605078458786, -0.05585034564137459)","(0.0, 0.0)",unstable,False,-0.006301046508061889,1.2277864827574827,"(0.3920605480670929, 2.5202324390411377)",None,None,True
57,0,"(0.5941324258101001, 1.3396328818938699)","(-0.10571829974651337, -0.07536162436008453)",,,False,0.5941324258101001,1.3396328818938699,"(0.25065985321998596, 2.4087159633636475)",None,None,True
58,0,"(-0.6779842405295718, -1.1615518103968152)","(0.06305374205112457, 0.033631764352321625)","(0.0, 0.0)",unstable,False,-0.6779842405295718,-1.1615518103968152,"(1.7683130502700806, -0.6043838262557983)",None,None,True
59,0,"(0.9383821485224839, -2.894143886924817)","(1.7877719402313232, -0.5895267724990845)",,,True,0.9383821485224839,-2.894143886924817,"(1.8134973049163818, -0.5647245645523071)",None,None,True
60,0,"(0.6679909993258978, 0.3069722416362052)","(1.8786159753799438, 0.9864447712898254)",,,True,0.6679909993258978,0.3069722416362052,"(1.8895721435546875, 0.9246384501457214)",None,None,True
61,0,"(-0.9694436714667377, 1.0915105424693379)","(-1.4338022470474243, -0.257454514503479)",,,False,-0.9694436714667377,1.0915105424693379,"(0.5882589221000671, 2.6162924766540527)",None,None,True
62,0,"(-0.37825308895484916, -1.963484349202606)","(0.9125851392745972, -1.2489980459213257)",,,True,-0.37825308895484916,-1.963484349202606,"(1.7488362789154053, -0.6211512684822083)",None,None,True
63,0,"(-3.2082729506681016, 0.2567142103379492)","(2.01299786567688, 0.03096267580986023)",,,True,-3.2082729506681016,0.2567142103379492,"(1.9352455139160156, 0.678784966468811)",None,None,True
64,0,"(0.9647001764498507, 1.1810070152236125)","(-0.06497636437416077, -0.03987191990017891)","(0.0, 0.0)",unstable,False,0.9647001764498507,1.1810070152236125,"(0.4135323464870453, 2.5210955142974854)",None,None,True
