,Unnamed: 0,"(x0, x_t0)",converged to,closest fp,stability,success,x0,x_t0,converged to with reg,closest fp with reg,stability with reg,success with reg
0,0,"(-0.22169195434921848, 0.43314643250976576)","(-0.017694231122732162, -0.013421888463199139)","(0.0, 0.0)",unstable,False,-0.22169195434921848,0.43314643250976576,"(-1.112679362297058, 1.066894292831421)",None,None,True
1,0,"(-0.6838062613678462, -0.8733573559650696)","(0.03241749852895737, 0.011736308224499226)","(0.0, 0.0)",unstable,False,-0.6838062613678462,-0.8733573559650696,"(1.0588754415512085, -1.1095072031021118)",None,None,True
2,0,"(0.49422779593455696, 0.2917638208464502)","(1.7284406423568726, 1.4958223104476929)",,,True,0.49422779593455696,0.2917638208464502,"(-1.1862046718597412, 1.011377215385437)",None,None,True
3,0,"(-0.1329521581274021, 0.48172684131346144)","(-0.0169611107558012, -0.01123138703405857)","(0.0, 0.0)",unstable,False,-0.1329521581274021,0.48172684131346144,"(-1.1046031713485718, 1.0723786354064941)",None,None,True
4,0,"(-0.09229087570803045, -0.005869611399928316)","(-0.08415225148200989, -0.2832796573638916)",,,False,-0.09229087570803045,-0.005869611399928316,"(0.6144049167633057, -0.053476106375455856)",None,None,False
5,0,"(-0.9569989325437716, -0.9215191304003794)","(0.03636602312326431, 0.018002953380346298)","(0.0, 0.0)",unstable,False,-0.9569989325437716,-0.9215191304003794,"(1.0592278242111206, -1.1122136116027832)",None,None,True
6,0,"(0.20693888510861977, -0.772047435420256)","(0.028254687786102295, 0.017119603231549263)","(0.0, 0.0)",unstable,False,0.20693888510861977,-0.772047435420256,"(1.0654479265213013, -1.1038941144943237)",None,None,True
7,0,"(-0.502246934113105, -1.1859068652767673)","(0.0680089220404625, 0.04524172469973564)","(0.0, 0.0)",unstable,False,-0.502246934113105,-1.1859068652767673,"(1.0711785554885864, -1.0990052223205566)",None,None,True
8,0,"(1.0592385191820406, 0.40586283250511995)","(-0.011729163117706776, 0.008355595171451569)","(0.0, 0.0)",unstable,False,1.0592385191820406,0.40586283250511995,"(-1.1434234380722046, 1.0437047481536865)",None,None,True
9,0,"(-0.8050149167433136, -0.5666074580424788)","(-0.7176803350448608, -2.6337618827819824)",,,False,-0.8050149167433136,-0.5666074580424788,"(1.0913447141647339, -1.0858663320541382)",None,None,True
10,0,"(1.4784759173600532, 1.2625420977240893)","(-0.17536738514900208, -0.1298515498638153)",,,False,1.4784759173600532,1.2625420977240893,"(-1.073992371559143, 1.0984920263290405)",None,None,True
11,0,"(1.3612830822518251, 1.5045903690618871)","(0.08786081522703171, 2.2643864154815674)",,,True,1.3612830822518251,1.5045903690618871,"(-1.1153333187103271, 1.066523551940918)",None,None,True
12,0,"(-0.3373801224746092, 1.782273183598956)","(-1.3972922563552856, 0.8595499992370605)",,,True,-0.3373801224746092,1.782273183598956,"(-1.175220251083374, 1.0242716073989868)",None,None,True
13,0,"(-2.6279383650827133, 0.16616841020080966)","(1.1047943830490112, -1.0698881149291992)",,,True,-2.6279383650827133,0.16616841020080966,"(-1.2644954919815063, 0.9489582777023315)",None,None,True
14,0,"(0.834264240088301, -0.5473229272957644)","(0.04366647079586983, 0.04790065065026283)","(0.0, 0.0)",unstable,False,0.834264240088301,-0.5473229272957644,"(1.1045740842819214, -1.0748965740203857)",None,None,True
15,0,"(0.9553658931249444, 0.22002669629854452)","(-0.9695669412612915, 1.0358978509902954)",,,False,0.9553658931249444,0.22002669629854452,"(-1.2224880456924438, 0.980309784412384)",None,None,True
16,0,"(-0.8483994767784658, -0.6364236174417508)","(0.024865927174687386, 0.001573817222379148)","(0.0, 0.0)",unstable,False,-0.8483994767784658,-0.6364236174417508,"(1.0791678428649902, -1.093683123588562)",None,None,True
17,0,"(-0.5230806201118926, 0.18380687173978447)","(-0.669510006904602, -2.5844695568084717)",,,False,-0.5230806201118926,0.18380687173978447,"(-1.2421140670776367, 0.9611570239067078)",None,None,True
18,0,"(-0.21014771754576198, 1.4306574240359053)","(-1.2465906143188477, 0.9597489237785339)",,,True,-0.21014771754576198,1.4306574240359053,"(-1.0998343229293823, 1.0819683074951172)",None,None,True
19,0,"(0.6053106319647162, -0.6835775760633196)","(0.03651593253016472, 0.02666756883263588)","(0.0, 0.0)",unstable,False,0.6053106319647162,-0.6835775760633196,"(1.0803887844085693, -1.0911390781402588)",None,None,True
20,0,"(0.22139524619370887, 0.17989877273227833)","(0.40419068932533264, 2.507530689239502)",,,False,0.22139524619370887,0.17989877273227833,"(-1.2326003313064575, 0.9726139307022095)",None,None,True
21,0,"(-0.7507839843821495, -1.2681263857469964)","(0.0409780852496624, -2.122087240219116)",,,True,-0.7507839843821495,-1.2681263857469964,"(1.0763623714447021, -1.0950720310211182)",None,None,True
