,Unnamed: 0,"(x0, y0)",converged to,closest fp,stability,success,x0,y0,converged to with reg,closest fp with reg,stability with reg,success with reg
0,0,"(-0.46848178668076057, -0.07053258675053366)","(-0.07996945083141327, 0.0061447531916201115)","(0.0, 0.0)",unstable,False,-0.46848178668076057,-0.07053258675053366,"(3.0000367164611816, 3.4219025110360235e-05)","(3.0, 0.0)",stable,True
1,0,"(-0.13028593224105656, -0.27047511432149174)","(-0.014474034309387207, -0.0621463768184185)","(0.0, 0.0)",unstable,False,-0.13028593224105656,-0.27047511432149174,"(3.000481128692627, -0.000908154237549752)","(3.0, 0.0)",stable,True
2,0,"(0.5868717558676634, 0.42487615366417225)","(2.3028552532196045, 0.2766898572444916)",,,False,0.5868717558676634,0.42487615366417225,"(3.0009536743164062, -0.0001982033281819895)","(3.0, 0.0)",stable,True
3,0,"(0.2582710807158052, 0.35889206202557444)","(0.0023200095165520906, 0.0020384967792779207)","(0.0, 0.0)",unstable,False,0.2582710807158052,0.35889206202557444,"(2.999912977218628, 6.420612044166774e-05)","(3.0, 0.0)",stable,True
4,0,"(-0.023058179051624408, 0.006595428556224068)","(0.0003937751171179116, -0.0001005216472549364)","(0.0, 0.0)",unstable,False,-0.023058179051624408,0.006595428556224068,"(2.9998011589050293, -0.00026102521223947406)","(3.0, 0.0)",stable,True
5,0,"(-0.18835337365561133, -0.06581494061838118)","(-0.018829938024282455, -0.01118137501180172)","(0.0, 0.0)",unstable,False,-0.18835337365561133,-0.06581494061838118,"(2.9997360706329346, -1.9681454432429746e-05)","(3.0, 0.0)",stable,True
6,0,"(-0.17320456374612192, 0.16642376946501608)","(-0.0026031851302832365, 0.0015498579014092684)","(0.0, 0.0)",unstable,False,-0.17320456374612192,0.16642376946501608,"(3.000283718109131, 6.21259241597727e-05)","(3.0, 0.0)",stable,True
7,0,"(-0.20648825920816363, 0.0842063019510328)","(-0.0026308298110961914, 0.002467802260071039)","(0.0, 0.0)",unstable,False,-0.20648825920816363,0.0842063019510328,"(3.00093412399292, -0.0001985251874430105)","(3.0, 0.0)",stable,True
8,0,"(-0.5084380740597415, 0.2713215517875563)","(-1.0490417707842425e-06, -0.0005644261837005615)","(0.0, 0.0)",unstable,False,-0.5084380740597415,0.2713215517875563,"(2.9996466636657715, 0.0001368284283671528)","(3.0, 0.0)",stable,True
9,0,"(-0.45293790343673707, -0.16785132149964757)","(-0.08289887011051178, -0.03202148154377937)","(0.0, 0.0)",unstable,False,-0.45293790343673707,-0.16785132149964757,"(2.998802661895752, -5.0237773393746465e-05)","(3.0, 0.0)",stable,True
10,0,"(0.22697758084528769, -0.22714557513783212)","(0.003914493136107922, -0.0011019468074664474)","(0.0, 0.0)",unstable,False,0.22697758084528769,-0.22714557513783212,"(2.996814250946045, -0.0010909258853644133)","(3.0, 0.0)",stable,True
11,0,"(0.0114755469083533, 0.419580012137611)","(0.0013856791192665696, 0.0031453133560717106)","(0.0, 0.0)",unstable,False,0.0114755469083533,0.419580012137611,"(3.001246213912964, -0.0003257274511270225)","(3.0, 0.0)",stable,True
12,0,"(-0.39183229365094335, -0.37143533220421016)","(-0.08123262226581573, -0.11513664573431015)",,,False,-0.39183229365094335,-0.37143533220421016,"(3.00038743019104, -0.0007250964408740401)","(3.0, 0.0)",stable,True
13,0,"(0.25706884255934864, 0.13592948716984848)","(0.0034444748889654875, 0.0010231226915493608)","(0.0, 0.0)",unstable,False,0.25706884255934864,0.13592948716984848,"(3.0003533363342285, -0.00018996298604179174)","(3.0, 0.0)",stable,True
14,0,"(-0.07711060363920504, -0.3081434596370073)","(-0.006378347985446453, -0.06494171917438507)","(0.0, 0.0)",unstable,False,-0.07711060363920504,-0.3081434596370073,"(2.9970788955688477, 0.014824235811829567)","(3.0, 0.0)",stable,True
15,0,"(0.4604527939626322, -0.18593592473312168)","(0.0034714520443230867, -0.00036146343336440623)","(0.0, 0.0)",unstable,False,0.4604527939626322,-0.18593592473312168,"(2.997602701187134, -0.0007682860014028847)","(3.0, 0.0)",stable,True
16,0,"(-0.0919465108456527, -0.25160611051110515)","(-0.0077849687077105045, -0.05061129480600357)","(0.0, 0.0)",unstable,False,-0.0919465108456527,-0.25160611051110515,"(3.0007922649383545, 0.00020043850236106664)","(3.0, 0.0)",stable,True
17,0,"(-0.37099960210516547, -0.190849908583482)","(-0.06654968857765198, -0.04841829091310501)","(0.0, 0.0)",unstable,False,-0.37099960210516547,-0.190849908583482,"(2.9986701011657715, -0.00028254985227249563)","(3.0, 0.0)",stable,True
18,0,"(-0.08300252065521764, -0.17706888032811247)","(-0.005617053713649511, -0.03016144037246704)","(0.0, 0.0)",unstable,False,-0.08300252065521764,-0.17706888032811247,"(2.99928617477417, 1.755058838170953e-05)","(3.0, 0.0)",stable,True
19,0,"(-0.1614275450220026, 0.13037360292259692)","(0.0016174882184714079, -0.0003271609602961689)","(0.0, 0.0)",unstable,False,-0.1614275450220026,0.13037360292259692,"(2.999434232711792, 0.00010882913920795545)","(3.0, 0.0)",stable,True
20,0,"(0.6713504912414134, -0.4037395397418649)","(0.007446873001754284, -0.004280191846191883)","(0.0, 0.0)",unstable,False,0.6713504912414134,-0.4037395397418649,"(3.00449538230896, 0.002410388085991144)","(3.0, 0.0)",stable,True
21,0,"(-0.13394028600062033, 0.016282170950753433)","(-0.0011959820985794067, 0.00028338804258964956)","(0.0, 0.0)",unstable,False,-0.13394028600062033,0.016282170950753433,"(2.9980356693267822, -0.00015873796655796468)","(3.0, 0.0)",stable,True
22,0,"(0.08606023816310286, -0.017169607526642653)","(0.0010376780992373824, 6.652474257862195e-05)","(0.0, 0.0)",unstable,False,0.08606023816310286,-0.017169607526642653,"(3.002237319946289, -0.0006502449396066368)","(3.0, 0.0)",stable,True
23,0,"(-0.39890135070850113, 0.182462177679699)","(-0.0017246424686163664, 0.00017249584197998047)","(0.0, 0.0)",unstable,False,-0.39890135070850113,0.182462177679699,"(2.9997050762176514, -4.426837040227838e-05)","(3.0, 0.0)",stable,True
24,0,"(-0.015583176339161129, -0.06786712273784362)","(-0.0004109138681087643, -0.00499991187825799)","(0.0, 0.0)",unstable,False,-0.015583176339161129,-0.06786712273784362,"(3.00018310546875, -7.519275095546618e-05)","(3.0, 0.0)",stable,True
25,0,"(-0.06896471162385757, -0.3781544056058925)","(-0.005175188183784485, -0.0877654105424881)","(0.0, 0.0)",unstable,False,-0.06896471162385757,-0.3781544056058925,"(2.998805522918701, 0.0007506191614083946)","(3.0, 0.0)",stable,True
26,0,"(0.2738122146013662, -0.13115686959523548)","(0.003504800843074918, -0.0014222741592675447)","(0.0, 0.0)",unstable,False,0.2738122146013662,-0.13115686959523548,"(3.0008347034454346, -0.00013387203216552734)","(3.0, 0.0)",stable,True
27,0,"(0.18621123657045865, 0.6505603791387745)","(0.0011151910293847322, 0.004440045449882746)","(0.0, 0.0)",unstable,False,0.18621123657045865,0.6505603791387745,"(2.9992411136627197, 0.00045186281204223633)","(3.0, 0.0)",stable,True
28,0,"(0.19882726800367279, 0.05580898430416674)","(0.0012167275417596102, 4.433765934663825e-05)","(0.0, 0.0)",unstable,False,0.19882726800367279,0.05580898430416674,"(2.9999680519104004, -0.0001190520852105692)","(3.0, 0.0)",stable,True
29,0,"(-0.10562539073663775, -0.032764263055629815)","(-0.007041511125862598, -0.004130175337195396)","(0.0, 0.0)",unstable,False,-0.10562539073663775,-0.032764263055629815,"(2.9986977577209473, -0.0002463027776684612)","(3.0, 0.0)",stable,True
30,0,"(0.21048175947395142, 0.31963678084715813)","(0.0021723895333707333, 0.0021802843548357487)","(0.0, 0.0)",unstable,False,0.21048175947395142,0.31963678084715813,"(3.0014171600341797, -0.00030698179034516215)","(3.0, 0.0)",stable,True
31,0,"(-0.02123790017167414, -0.5178545373533645)","(0.0033984091132879257, -0.11905817687511444)",,,False,-0.02123790017167414,-0.5178545373533645,"(2.999751567840576, 0.00017098188982345164)","(3.0, 0.0)",stable,True
32,0,"(-0.09538572772855405, -0.391229080393727)","(-0.009413646534085274, -0.09519562870264053)","(0.0, 0.0)",unstable,False,-0.09538572772855405,-0.391229080393727,"(2.9991517066955566, 0.0005990445497445762)","(3.0, 0.0)",stable,True
33,0,"(-0.023732499976911892, 0.42964311865165916)","(-0.0007107798010110855, 0.004240107722580433)","(0.0, 0.0)",unstable,False,-0.023732499976911892,0.42964311865165916,"(3.0010015964508057, -0.0006738126394338906)","(3.0, 0.0)",stable,True
34,0,"(0.12778034882749545, -0.3052784868304177)","(0.001777696656063199, -0.002078449819236994)","(0.0, 0.0)",unstable,False,0.12778034882749545,-0.3052784868304177,"(2.9996743202209473, -0.0003711223544087261)","(3.0, 0.0)",stable,True
35,0,"(0.21773151840334676, -0.8044293443440026)","(0.011621033772826195, 1.9953584671020508)","(0.0, 2.0)",stable,False,0.21773151840334676,-0.8044293443440026,"(2.9979639053344727, -0.0017313479911535978)","(3.0, 0.0)",stable,True
36,0,"(0.2998691715142441, -0.31781700323647316)","(0.0025650798343122005, -0.0031204880215227604)","(0.0, 0.0)",unstable,False,0.2998691715142441,-0.31781700323647316,"(3.0036091804504395, 0.00044880510540679097)","(3.0, 0.0)",stable,True
37,0,"(-0.04329336532070279, -0.1560713447746369)","(-0.0021997622679919004, -0.021869271993637085)","(0.0, 0.0)",unstable,False,-0.04329336532070279,-0.1560713447746369,"(2.9988088607788086, 4.895627353107557e-05)","(3.0, 0.0)",stable,True
38,0,"(-0.2410245672361312, 0.16173517287647293)","(-0.0007809996604919434, 0.0006024539470672607)","(0.0, 0.0)",unstable,False,-0.2410245672361312,0.16173517287647293,"(3.000607967376709, 0.00030592380790039897)","(3.0, 0.0)",stable,True
39,0,"(-0.6079947201579553, -0.0066032906648460865)","(-0.12368051707744598, 0.06347760558128357)",,,False,-0.6079947201579553,-0.0066032906648460865,"(2.999072551727295, 0.0002299331099493429)","(3.0, 0.0)",stable,True
40,0,"(0.04502998167510607, -0.17090153104450856)","(0.00013910233974456787, -0.0005072504281997681)","(0.0, 0.0)",unstable,False,0.04502998167510607,-0.17090153104450856,"(2.9994537830352783, 5.683302879333496e-05)","(3.0, 0.0)",stable,True
41,0,"(0.45713531370099886, -0.08991951701336073)","(0.0016747117042541504, -0.0006280124071054161)","(0.0, 0.0)",unstable,False,0.45713531370099886,-0.08991951701336073,"(2.999305009841919, -0.00024405718431808054)","(3.0, 0.0)",stable,True
42,0,"(-0.6065321994187305, -0.6404020377106324)","(-0.1673087179660797, -0.2452966719865799)",,,False,-0.6065321994187305,-0.6404020377106324,"(3.0019989013671875, 0.00027678013429977)","(3.0, 0.0)",stable,True
