,"(x0, y0)",converged to,closest fp,stability,success
0,"(0.06554348313860353, 0.3921709439729277)","(-0.00015912950038909912, 0.0040627955459058285)","(0.0, 0.0)",unstable,False
0,"(-0.07959259549608917, 0.08778113165120578)","(-0.0007651493069715798, 0.0011957436800003052)","(0.0, 0.0)",unstable,False
0,"(0.4937035215958003, 0.38426024131764636)","(2.99910044670105, 0.00023409127607010305)","(3.0, 0.0)",stable,True
0,"(0.02664628612631862, -0.5750241120819953)","(0.002044572727754712, 2.002108335494995)","(0.0, 2.0)",stable,False
0,"(0.05376635848555259, 0.05458579731428751)","(0.000980994082055986, 0.0012046642368659377)","(0.0, 0.0)",unstable,False
0,"(0.1093202262934659, -0.2977229023285484)","(0.0009465009206905961, -0.003222179366275668)","(0.0, 0.0)",unstable,False
0,"(0.5272172016744301, 0.16514903134937226)","(0.0031772851943969727, 0.0014824479585513473)","(0.0, 0.0)",unstable,False
0,"(-0.07967840671192489, -0.2160326435142018)","(-0.005857507698237896, -0.03952242061495781)","(0.0, 0.0)",unstable,False
0,"(-0.6058192084403186, 0.35534332702645643)","(-0.006083786487579346, 0.0032136081717908382)","(0.0, 0.0)",unstable,False
0,"(-0.049222443506372345, 0.5419642255438901)","(0.00017972364730667323, 0.003645610762760043)","(0.0, 0.0)",unstable,False
0,"(0.3821477121468873, 0.025939726327463452)","(0.00267620082013309, -0.000946605927310884)","(0.0, 0.0)",unstable,False
0,"(0.3831339055795922, 0.08978334113127004)","(0.0029910982120782137, 0.0012812763452529907)","(0.0, 0.0)",unstable,False
0,"(-0.6284683871001444, -0.27525252749482304)","(-0.14418308436870575, -0.06350821256637573)",,,False
0,"(0.04688305593409924, 0.12653426712184324)","(-0.0005687788361683488, 0.002171954605728388)","(0.0, 0.0)",unstable,False
0,"(0.35018532925216517, -0.22538271054619952)","(0.005407220218330622, -0.0031229467131197453)","(0.0, 0.0)",unstable,False
0,"(-0.33994687038626764, 0.1316243924194298)","(-0.00247098202817142, 0.000763002026360482)","(0.0, 0.0)",unstable,False
0,"(0.21036166129726416, 5.273950577501126e-05)","(0.0024427087046205997, 4.283076850697398e-05)","(0.0, 0.0)",unstable,False
0,"(0.05610865803637801, 0.01794505786678901)","(0.0006703786784783006, 0.0005408104625530541)","(0.0, 0.0)",unstable,False
0,"(0.29811081527790756, -0.3274089572383148)","(0.0008557260152883828, -5.101561691844836e-05)","(0.0, 0.0)",unstable,False
0,"(-0.5393175365551202, -0.19469108658499135)","(-0.11466062068939209, -0.03627145662903786)",,,False
0,"(-0.39982216710167057, 0.16900947611403555)","(-0.0019143701065331697, 0.0010941565269604325)","(0.0, 0.0)",unstable,False
