,Unnamed: 0,"(x0, y0)",converged to,closest fp,stability,success,x0,y0,converged to with reg,closest fp with reg,stability with reg,success with reg
0,0,"(-0.46848178668076057, -0.07053258675053366)","(-0.07996945083141327, 0.0061447531916201115)","(0.0, 0.0)",unstable,False,-0.46848178668076057,-0.07053258675053366,"(-0.0021666481625288725, 1.9986480474472046)","(0.0, 2.0)",stable,False
1,0,"(-0.13028593224105656, -0.27047511432149174)","(-0.014474034309387207, -0.0621463768184185)","(0.0, 0.0)",unstable,False,-0.13028593224105656,-0.27047511432149174,"(7.070154242683202e-05, 1.9964653253555298)","(0.0, 2.0)",stable,False
2,0,"(0.5868717558676634, 0.42487615366417225)","(2.3028552532196045, 0.2766898572444916)",,,False,0.5868717558676634,0.42487615366417225,"(0.0001007154569379054, 1.9991931915283203)","(0.0, 2.0)",stable,True
3,0,"(0.2582710807158052, 0.35889206202557444)","(0.0023200095165520906, 0.0020384967792779207)","(0.0, 0.0)",unstable,False,0.2582710807158052,0.35889206202557444,"(-0.0009563222411088645, 1.999607801437378)","(0.0, 2.0)",stable,True
4,0,"(-0.023058179051624408, 0.006595428556224068)","(0.0003937751171179116, -0.0001005216472549364)","(0.0, 0.0)",unstable,False,-0.023058179051624408,0.006595428556224068,"(0.1412569284439087, 1.7847254276275635)",None,None,False
5,0,"(-0.18835337365561133, -0.06581494061838118)","(-0.018829938024282455, -0.01118137501180172)","(0.0, 0.0)",unstable,False,-0.18835337365561133,-0.06581494061838118,"(0.004589424934238195, 1.9992698431015015)","(0.0, 2.0)",stable,False
6,0,"(-0.17320456374612192, 0.16642376946501608)","(-0.0026031851302832365, 0.0015498579014092684)","(0.0, 0.0)",unstable,False,-0.17320456374612192,0.16642376946501608,"(0.19663740694522858, 1.718066930770874)",None,None,False
7,0,"(-0.20648825920816363, 0.0842063019510328)","(-0.0026308298110961914, 0.002467802260071039)","(0.0, 0.0)",unstable,False,-0.20648825920816363,0.0842063019510328,"(0.018843254074454308, 1.9608137607574463)","(0.0, 2.0)",stable,False
8,0,"(-0.5084380740597415, 0.2713215517875563)","(-1.0490417707842425e-06, -0.0005644261837005615)","(0.0, 0.0)",unstable,False,-0.5084380740597415,0.2713215517875563,"(-0.0002376318007009104, 2.001145124435425)","(0.0, 2.0)",stable,True
9,0,"(-0.45293790343673707, -0.16785132149964757)","(-0.08289887011051178, -0.03202148154377937)","(0.0, 0.0)",unstable,False,-0.45293790343673707,-0.16785132149964757,"(-0.003462383057922125, 2.0033791065216064)","(0.0, 2.0)",stable,False
10,0,"(0.22697758084528769, -0.22714557513783212)","(0.003914493136107922, -0.0011019468074664474)","(0.0, 0.0)",unstable,False,0.22697758084528769,-0.22714557513783212,"(-0.0017888695001602173, 2.0059125423431396)","(0.0, 2.0)",stable,False
11,0,"(0.0114755469083533, 0.419580012137611)","(0.0013856791192665696, 0.0031453133560717106)","(0.0, 0.0)",unstable,False,0.0114755469083533,0.419580012137611,"(-0.00027020275592803955, 2.0003983974456787)","(0.0, 2.0)",stable,True
12,0,"(-0.39183229365094335, -0.37143533220421016)","(-0.08123262226581573, -0.11513664573431015)",,,False,-0.39183229365094335,-0.37143533220421016,"(0.00037250519380904734, 2.007880926132202)","(0.0, 2.0)",stable,False
13,0,"(0.25706884255934864, 0.13592948716984848)","(0.0034444748889654875, 0.0010231226915493608)","(0.0, 0.0)",unstable,False,0.25706884255934864,0.13592948716984848,"(0.02939421497285366, 1.9470056295394897)","(0.0, 2.0)",stable,False
14,0,"(-0.07711060363920504, -0.3081434596370073)","(-0.006378347985446453, -0.06494171917438507)","(0.0, 0.0)",unstable,False,-0.07711060363920504,-0.3081434596370073,"(0.002369432244449854, 1.9965331554412842)","(0.0, 2.0)",stable,False
15,0,"(0.4604527939626322, -0.18593592473312168)","(0.0034714520443230867, -0.00036146343336440623)","(0.0, 0.0)",unstable,False,0.4604527939626322,-0.18593592473312168,"(0.0012896225089207292, 1.9922863245010376)","(0.0, 2.0)",stable,False
16,0,"(-0.0919465108456527, -0.25160611051110515)","(-0.0077849687077105045, -0.05061129480600357)","(0.0, 0.0)",unstable,False,-0.0919465108456527,-0.25160611051110515,"(0.0018194050062447786, 2.004148483276367)","(0.0, 2.0)",stable,False
17,0,"(-0.37099960210516547, -0.190849908583482)","(-0.06654968857765198, -0.04841829091310501)","(0.0, 0.0)",unstable,False,-0.37099960210516547,-0.190849908583482,"(0.0002815544721670449, 2.001923084259033)","(0.0, 2.0)",stable,False
18,0,"(-0.08300252065521764, -0.17706888032811247)","(-0.005617053713649511, -0.03016144037246704)","(0.0, 0.0)",unstable,False,-0.08300252065521764,-0.17706888032811247,"(9.3899667263031e-05, 2.004149913787842)","(0.0, 2.0)",stable,False
19,0,"(-0.1614275450220026, 0.13037360292259692)","(0.0016174882184714079, -0.0003271609602961689)","(0.0, 0.0)",unstable,False,-0.1614275450220026,0.13037360292259692,"(0.1535172462463379, 1.771322250366211)",None,None,False
20,0,"(0.6713504912414134, -0.4037395397418649)","(0.007446873001754284, -0.004280191846191883)","(0.0, 0.0)",unstable,False,0.6713504912414134,-0.4037395397418649,"(0.0023618205450475216, 1.986349105834961)","(0.0, 2.0)",stable,False
21,0,"(-0.13394028600062033, 0.016282170950753433)","(-0.0011959820985794067, 0.00028338804258964956)","(0.0, 0.0)",unstable,False,-0.13394028600062033,0.016282170950753433,"(0.074644073843956, 1.8806768655776978)",None,None,False
22,0,"(0.08606023816310286, -0.017169607526642653)","(0.0010376780992373824, 6.652474257862195e-05)","(0.0, 0.0)",unstable,False,0.08606023816310286,-0.017169607526642653,"(0.00037751198397018015, 2.000589370727539)","(0.0, 2.0)",stable,False
23,0,"(-0.39890135070850113, 0.182462177679699)","(-0.0017246424686163664, 0.00017249584197998047)","(0.0, 0.0)",unstable,False,-0.39890135070850113,0.182462177679699,"(0.016509786248207092, 1.9680073261260986)","(0.0, 2.0)",stable,False
24,0,"(-0.015583176339161129, -0.06786712273784362)","(-0.0004109138681087643, -0.00499991187825799)","(0.0, 0.0)",unstable,False,-0.015583176339161129,-0.06786712273784362,"(0.00013872981071472168, 2.0005974769592285)","(0.0, 2.0)",stable,False
25,0,"(-0.06896471162385757, -0.3781544056058925)","(-0.005175188183784485, -0.0877654105424881)","(0.0, 0.0)",unstable,False,-0.06896471162385757,-0.3781544056058925,"(0.0002614036202430725, 1.9967877864837646)","(0.0, 2.0)",stable,False
26,0,"(0.2738122146013662, -0.13115686959523548)","(0.003504800843074918, -0.0014222741592675447)","(0.0, 0.0)",unstable,False,0.2738122146013662,-0.13115686959523548,"(3.55511911038775e-05, 2.002418279647827)","(0.0, 2.0)",stable,False
27,0,"(0.18621123657045865, 0.6505603791387745)","(0.0011151910293847322, 0.004440045449882746)","(0.0, 0.0)",unstable,False,0.18621123657045865,0.6505603791387745,"(-0.00038118212250992656, 2.0024592876434326)","(0.0, 2.0)",stable,True
28,0,"(0.19882726800367279, 0.05580898430416674)","(0.0012167275417596102, 4.433765934663825e-05)","(0.0, 0.0)",unstable,False,0.19882726800367279,0.05580898430416674,"(0.4408358931541443, 1.46145498752594)",None,None,False
29,0,"(-0.10562539073663775, -0.032764263055629815)","(-0.007041511125862598, -0.004130175337195396)","(0.0, 0.0)",unstable,False,-0.10562539073663775,-0.032764263055629815,"(0.0013307363260537386, 1.9978973865509033)","(0.0, 2.0)",stable,False
30,0,"(0.21048175947395142, 0.31963678084715813)","(0.0021723895333707333, 0.0021802843548357487)","(0.0, 0.0)",unstable,False,0.21048175947395142,0.31963678084715813,"(0.000219559675315395, 1.9996566772460938)","(0.0, 2.0)",stable,True
31,0,"(-0.02123790017167414, -0.5178545373533645)","(0.0033984091132879257, -0.11905817687511444)",,,False,-0.02123790017167414,-0.5178545373533645,"(0.004940599203109741, 2.0003650188446045)","(0.0, 2.0)",stable,False
32,0,"(-0.09538572772855405, -0.391229080393727)","(-0.009413646534085274, -0.09519562870264053)","(0.0, 0.0)",unstable,False,-0.09538572772855405,-0.391229080393727,"(0.0029835253953933716, 1.9979584217071533)","(0.0, 2.0)",stable,False
33,0,"(-0.023732499976911892, 0.42964311865165916)","(-0.0007107798010110855, 0.004240107722580433)","(0.0, 0.0)",unstable,False,-0.023732499976911892,0.42964311865165916,"(0.00039692671271041036, 1.9996707439422607)","(0.0, 2.0)",stable,True
34,0,"(0.12778034882749545, -0.3052784868304177)","(0.001777696656063199, -0.002078449819236994)","(0.0, 0.0)",unstable,False,0.12778034882749545,-0.3052784868304177,"(-0.0018468007910996675, 2.0019607543945312)","(0.0, 2.0)",stable,False
35,0,"(0.21773151840334676, -0.8044293443440026)","(0.011621033772826195, 1.9953584671020508)","(0.0, 2.0)",stable,False,0.21773151840334676,-0.8044293443440026,"(0.0011105373268947005, 2.0047855377197266)","(0.0, 2.0)",stable,False
36,0,"(0.2998691715142441, -0.31781700323647316)","(0.0025650798343122005, -0.0031204880215227604)","(0.0, 0.0)",unstable,False,0.2998691715142441,-0.31781700323647316,"(0.00153053249232471, 1.99928879737854)","(0.0, 2.0)",stable,False
37,0,"(-0.04329336532070279, -0.1560713447746369)","(-0.0021997622679919004, -0.021869271993637085)","(0.0, 0.0)",unstable,False,-0.04329336532070279,-0.1560713447746369,"(0.002357764635235071, 2.0053718090057373)","(0.0, 2.0)",stable,False
38,0,"(-0.2410245672361312, 0.16173517287647293)","(-0.0007809996604919434, 0.0006024539470672607)","(0.0, 0.0)",unstable,False,-0.2410245672361312,0.16173517287647293,"(0.19247925281524658, 1.7207282781600952)",None,None,False
39,0,"(-0.6079947201579553, -0.0066032906648460865)","(-0.12368051707744598, 0.06347760558128357)",,,False,-0.6079947201579553,-0.0066032906648460865,"(0.030338644981384277, 1.9459342956542969)","(0.0, 2.0)",stable,False
40,0,"(0.04502998167510607, -0.17090153104450856)","(0.00013910233974456787, -0.0005072504281997681)","(0.0, 0.0)",unstable,False,0.04502998167510607,-0.17090153104450856,"(0.00310794566757977, 1.997470498085022)","(0.0, 2.0)",stable,False
41,0,"(0.45713531370099886, -0.08991951701336073)","(0.0016747117042541504, -0.0006280124071054161)","(0.0, 0.0)",unstable,False,0.45713531370099886,-0.08991951701336073,"(-0.0004930779105052352, 2.0045700073242188)","(0.0, 2.0)",stable,False
42,0,"(-0.6065321994187305, -0.6404020377106324)","(-0.1673087179660797, -0.2452966719865799)",,,False,-0.6065321994187305,-0.6404020377106324,"(-0.002681802259758115, 2.0021328926086426)","(0.0, 2.0)",stable,False
43,0,"(-0.3021665052088404, 0.31932749328990295)","(-0.0034880577586591244, 0.0016011595726013184)","(0.0, 0.0)",unstable,False,-0.3021665052088404,0.31932749328990295,"(1.4226138773665298e-05, 2.0020945072174072)","(0.0, 2.0)",stable,True
44,0,"(-0.17964384237271772, 0.6299792283400257)","(-0.0008467137813568115, 0.005406761076301336)","(0.0, 0.0)",unstable,False,-0.17964384237271772,0.6299792283400257,"(-0.0002222836046712473, 2.0007729530334473)","(0.0, 2.0)",stable,True
