,"(x0, y0)",converged to,closest fp,stability,success
0,"(0.9500915551465818, 0.996897877006611)","(0.9968273043632507, 1.0022509098052979)","(1.0, 1.0)",unstable,False
0,"(1.0415971164298958, 1.5188577227767053)","(0.9816418886184692, 1.0111126899719238)","(1.0, 1.0)",unstable,False
0,"(0.9273397008332587, 0.6481756709723132)","(1.014519214630127, 0.9908946752548218)","(1.0, 1.0)",unstable,False
0,"(1.1592476759714423, 1.1949800279641196)","(0.9970084428787231, 1.0020248889923096)","(1.0, 1.0)",unstable,False
0,"(0.6720974276880606, 0.8097824290653323)","(0.9972622990608215, 1.002442717552185)","(1.0, 1.0)",unstable,False
0,"(0.7417239336248671, 0.59206912362347)","(1.5241788625717163, 0.6632166504859924)",,,False
0,"(1.6084586170475839, 0.7871565006586071)","(3.001575469970703, -0.0033573030959814787)","(3.0, 0.0)",stable,True
0,"(1.3055086676355294, 0.5873910869343218)","(2.1688034534454346, 0.33055490255355835)",,,False
0,"(1.4999651941575822, 1.1418873078356322)","(1.0050021409988403, 0.996273398399353)","(1.0, 1.0)",unstable,False
0,"(1.2031699906677567, 1.4712440615149274)","(0.9841866493225098, 1.008719801902771)","(1.0, 1.0)",unstable,False
0,"(0.5265100500842834, 0.9865446850496249)","(0.9912015795707703, 1.0066516399383545)","(1.0, 1.0)",unstable,False
0,"(1.2535175284466615, 1.0404503892500634)","(1.0032767057418823, 0.9972350001335144)","(1.0, 1.0)",unstable,False
0,"(1.2163416513436416, 1.029160566764084)","(1.0029265880584717, 0.9989027976989746)","(1.0, 1.0)",unstable,False
0,"(0.758240377739998, 0.7781905470673744)","(0.9998291730880737, 0.999933123588562)","(1.0, 1.0)",unstable,False
0,"(0.6167365134728952, 1.0888178067644454)","(0.9869660139083862, 1.009615182876587)","(1.0, 1.0)",unstable,False
0,"(1.0327504420209908, 1.105845879839665)","(0.995464026927948, 1.002626657485962)","(1.0, 1.0)",unstable,False
0,"(1.3571753470744101, 1.1654344420135607)","(1.004429817199707, 0.9969757199287415)","(1.0, 1.0)",unstable,False
0,"(1.1354687728087691, 1.173859440664315)","(0.9966568946838379, 1.0019007921218872)","(1.0, 1.0)",unstable,False
0,"(0.9872613554058501, 1.1698426017927288)","(0.9950173497200012, 1.0030514001846313)","(1.0, 1.0)",unstable,False
0,"(0.9976392056673212, 1.1213459760327187)","(0.9956895112991333, 1.002718210220337)","(1.0, 1.0)",unstable,False
0,"(-0.48299455973573685, 2.128275112641143)","(0.00016076564497780055, 2.0000557899475098)","(0.0, 2.0)",stable,True
0,"(0.28929371839564944, 2.3700860575835008)","(0.00038554667844437063, 2.0003294944763184)","(0.0, 2.0)",stable,True
0,"(-0.589361320162019, 1.811858060485329)","(0.0009758711094036698, 2.000854015350342)","(0.0, 2.0)",stable,True
0,"(-0.41449244255146134, 1.9401303146296396)","(0.0006267905118875206, 2.000642776489258)","(0.0, 2.0)",stable,True
0,"(0.1572367824433274, 1.3523518931729854)","(-6.006956027704291e-05, 2.0002036094665527)","(0.0, 2.0)",stable,True
0,"(0.03697681488132416, 1.596495625490663)","(0.0001493066520197317, 1.9995286464691162)","(0.0, 2.0)",stable,True
0,"(-0.3971207711442701, 1.9861873800422212)","(0.00010336041304981336, 2.000105619430542)","(0.0, 2.0)",stable,True
0,"(0.1859877041060835, 1.8280688151595745)","(1.9910930859623477e-05, 2.000155448913574)","(0.0, 2.0)",stable,True
0,"(0.30783125781772785, 2.3812022968202715)","(-0.0009632885339669883, 1.9990911483764648)","(0.0, 2.0)",stable,True
0,"(-0.20481868294870217, 1.7899039789336182)","(0.00010762214515125379, 2.000321626663208)","(0.0, 2.0)",stable,True
0,"(0.4349807565168545, 2.301711241587371)","(-0.0013403535122051835, 1.9991117715835571)","(0.0, 2.0)",stable,True
0,"(0.4586990830734622, 1.9627445352477504)","(0.00011307597014820203, 2.0000667572021484)","(0.0, 2.0)",stable,True
0,"(0.3425557563446738, 2.0424006404070254)","(-0.000589519739151001, 1.9998153448104858)","(0.0, 2.0)",stable,True
0,"(-0.31412872186905344, 2.2790307450780176)","(0.00032364725484512746, 1.9998130798339844)","(0.0, 2.0)",stable,True
0,"(-0.5236265018987405, 2.0577773590224906)","(-0.0001781702012522146, 2.0001747608184814)","(0.0, 2.0)",stable,True
0,"(-0.05148494918389034, 2.0580446966211463)","(4.328265640651807e-05, 1.9999361038208008)","(0.0, 2.0)",stable,True
0,"(0.1371573389896082, 2.1603776302160713)","(0.0002652853727340698, 2.0002944469451904)","(0.0, 2.0)",stable,True
0,"(0.4730933137600988, 1.882985006919883)","(-0.00018919110880233347, 2.000174045562744)","(0.0, 2.0)",stable,True
0,"(0.12697519406835645, 2.5801274014069273)","(0.00013869404210709035, 2.000380277633667)","(0.0, 2.0)",stable,True
0,"(0.3429155367635569, 1.9149712126052805)","(0.0002170026273233816, 1.9999316930770874)","(0.0, 2.0)",stable,True
0,"(-0.2709287589674845, 1.8319737797666096)","(3.0338764190673828e-05, 1.9999961853027344)","(0.0, 2.0)",stable,True
0,"(0.09022881511610213, 1.5362838077915062)","(-1.2493133908719756e-05, 2.0000548362731934)","(0.0, 2.0)",stable,True
0,"(-0.23128472969470418, 2.3406828648017646)","(0.0002683460770640522, 1.9999300241470337)","(0.0, 2.0)",stable,True
0,"(0.30735452706192584, 2.1953217776219467)","(-0.0004415690782479942, 1.99973464012146)","(0.0, 2.0)",stable,True
0,"(0.3547017325728842, 2.1219599561564526)","(0.00019455552683211863, 2.000493288040161)","(0.0, 2.0)",stable,True
0,"(0.26962580785484536, 2.396772206978727)","(-5.6320430303458124e-05, 2.000126600265503)","(0.0, 2.0)",stable,True
0,"(0.47506733798702205, 1.5782727720431287)","(-0.000656259071547538, 2.0001606941223145)","(0.0, 2.0)",stable,True
0,"(-0.11000112755195776, 1.976670872097937)","(-1.8671154975891113e-05, 2.0000150203704834)","(0.0, 2.0)",stable,True
0,"(0.48295705920021326, 2.633885746101825)","(-0.002798789646476507, 0.007152986712753773)","(0.0, 0.0)",unstable,False
0,"(0.07135362410106807, 1.984850950855624)","(2.3965538275660947e-05, 2.000030755996704)","(0.0, 2.0)",stable,True
0,"(-0.04990844485341812, 1.996897877006611)","(-0.00019399597658775747, 1.9998098611831665)","(0.0, 2.0)",stable,True
0,"(0.04159711642989577, 2.5188577227767053)","(-3.658607602119446e-05, 2.0000853538513184)","(0.0, 2.0)",stable,True
0,"(-0.07266029916674131, 1.6481756709723132)","(-2.5779008865356445e-05, 1.9999523162841797)","(0.0, 2.0)",stable,True
0,"(0.15924767597144238, 2.1949800279641196)","(-1.4853477296128403e-05, 1.9999393224716187)","(0.0, 2.0)",stable,True
0,"(-0.3279025723119394, 1.8097824290653322)","(0.0011473477352410555, 2.0011744499206543)","(0.0, 2.0)",stable,True
0,"(-0.2582760663751329, 1.59206912362347)","(0.0002465665456838906, 2.0000133514404297)","(0.0, 2.0)",stable,True
0,"(0.608458617047584, 1.787156500658607)","(-0.0006407260661944747, 2.0001518726348877)","(0.0, 2.0)",stable,True
0,"(0.3055086676355295, 1.5873910869343217)","(8.365511894226074e-05, 2.000781536102295)","(0.0, 2.0)",stable,True
0,"(0.49996519415758217, 2.141887307835632)","(-0.00254899263381958, 1.9989769458770752)","(0.0, 2.0)",stable,True
0,"(0.20316999066775665, 2.4712440615149274)","(-0.0008197903516702354, 1.9985116720199585)","(0.0, 2.0)",stable,True
0,"(-0.4734899499157165, 1.986544685049625)","(-8.333921141456813e-05, 1.9999456405639648)","(0.0, 2.0)",stable,True
0,"(0.25351752844666164, 2.040450389250063)","(-0.0016127109993249178, 1.9984830617904663)","(0.0, 2.0)",stable,True
0,"(0.21634165134364156, 2.0291605667640837)","(-0.00019145608530379832, 1.9999958276748657)","(0.0, 2.0)",stable,True
0,"(-0.241759622260002, 1.7781905470673744)","(4.502832962316461e-05, 2.000129461288452)","(0.0, 2.0)",stable,True
0,"(-0.38326348652710485, 2.0888178067644456)","(3.3819676900748163e-05, 2.000006914138794)","(0.0, 2.0)",stable,True
0,"(0.032750442020990755, 2.105845879839665)","(-0.00048161522136069834, 1.9988517761230469)","(0.0, 2.0)",stable,True
0,"(0.3571753470744101, 2.1654344420135607)","(-0.001002281904220581, 1.9996048212051392)","(0.0, 2.0)",stable,True
0,"(0.13546877280876904, 2.173859440664315)","(-0.0001412063866155222, 1.9998981952667236)","(0.0, 2.0)",stable,True
0,"(-0.012738644594149846, 2.169842601792729)","(-9.77683794189943e-06, 1.9999475479125977)","(0.0, 2.0)",stable,True
0,"(-0.002360794332678766, 2.1213459760327185)","(6.296499486779794e-05, 1.99968683719635)","(0.0, 2.0)",stable,True
0,"(2.517005440264263, 0.12827511264114294)","(2.999990224838257, 2.1007657778682187e-05)","(3.0, 0.0)",stable,True
0,"(3.2892937183956494, 0.37008605758350094)","(3.000025987625122, 0.0005680382018908858)","(3.0, 0.0)",stable,True
0,"(2.410638679837981, -0.1881419395146711)","(2.9992268085479736, -0.00047951043234206736)","(3.0, 0.0)",stable,True
0,"(2.5855075574485387, -0.059869685370360304)","(3.000063180923462, -0.0003303699195384979)","(3.0, 0.0)",stable,True
0,"(3.157236782443327, -0.6476481068270145)","(2.9991724491119385, -0.0013036489253863692)","(3.0, 0.0)",stable,True
0,"(3.0369768148813243, -0.403504374509337)","(3.0002939701080322, -0.000889384769834578)","(3.0, 0.0)",stable,True
0,"(2.60287922885573, -0.01381261995777892)","(2.9998810291290283, 0.0001354450359940529)","(3.0, 0.0)",stable,True
0,"(3.1859877041060836, -0.1719311848404255)","(2.9999613761901855, 7.120669033611193e-05)","(3.0, 0.0)",stable,True
0,"(3.307831257817728, 0.38120229682027146)","(2.998666763305664, 0.00012568235979415476)","(3.0, 0.0)",stable,True
0,"(2.795181317051298, -0.2100960210663818)","(2.9999613761901855, -7.593035843456164e-05)","(3.0, 0.0)",stable,True
0,"(3.4349807565168544, 0.301711241587371)","(2.999924659729004, -0.0004872858407907188)","(3.0, 0.0)",stable,True
0,"(3.458699083073462, -0.03725546475224959)","(3.000662088394165, -0.0001079067587852478)","(3.0, 0.0)",stable,True
0,"(3.342555756344674, 0.04240064040702545)","(3.000200033187866, -0.00018973424448631704)","(3.0, 0.0)",stable,True
0,"(2.6858712781309464, 0.2790307450780175)","(3.000032663345337, -0.00024065375328063965)","(3.0, 0.0)",stable,True
0,"(2.4763734981012595, 0.05777735902249073)","(2.999342441558838, 0.0011156417895108461)","(3.0, 0.0)",stable,True
0,"(2.9485150508161095, 0.058044696621146405)","(2.99993634223938, 1.8071383237838745e-05)","(3.0, 0.0)",stable,True
0,"(3.137157338989608, 0.16037763021607143)","(2.9999170303344727, -2.9474497296178015e-06)","(3.0, 0.0)",stable,True
0,"(3.4730933137600988, -0.11701499308011709)","(3.000661611557007, -0.0002720326301641762)","(3.0, 0.0)",stable,True
0,"(3.1269751940683563, 0.5801274014069275)","(1.062108039855957, 0.9574691653251648)","(1.0, 1.0)",unstable,False
0,"(3.342915536763557, -0.08502878739471942)","(2.9991586208343506, 0.0005129769560880959)","(3.0, 0.0)",stable,True
0,"(2.7290712410325155, -0.16802622023339034)","(2.999899387359619, 8.649825758766383e-05)","(3.0, 0.0)",stable,True
0,"(3.090228815116102, -0.4637161922084939)","(3.000488042831421, -7.25090503692627e-05)","(3.0, 0.0)",stable,True
0,"(2.7687152703052957, 0.3406828648017644)","(2.9993436336517334, 5.8263540267944336e-05)","(3.0, 0.0)",stable,True
0,"(3.307354527061926, 0.19532177762194683)","(2.9997916221618652, -6.852149817859754e-05)","(3.0, 0.0)",stable,True
0,"(3.354701732572884, 0.12195995615645269)","(2.999387502670288, -1.1375546819181181e-05)","(3.0, 0.0)",stable,True
0,"(3.2696258078548452, 0.39677220697872695)","(2.998669147491455, 0.0009342551347799599)","(3.0, 0.0)",stable,True
0,"(3.475067337987022, -0.42172722795687134)","(3.000171184539795, -0.00017014742479659617)","(3.0, 0.0)",stable,True
0,"(2.889998872448042, -0.023329127902063148)","(2.9999356269836426, 0.00011586770415306091)","(3.0, 0.0)",stable,True
0,"(3.4829570592002135, 0.6338857461018252)","(2.9794349670410156, 0.02399268187582493)","(3.0, 0.0)",stable,False
0,"(3.071353624101068, -0.01514904914437597)","(2.9998068809509277, -5.088317993795499e-05)","(3.0, 0.0)",stable,True
0,"(2.950091555146582, -0.003102122993388914)","(2.9999020099639893, 0.00010754047252703458)","(3.0, 0.0)",stable,True
0,"(3.041597116429896, 0.5188577227767052)","(2.9995014667510986, 0.0006667732959613204)","(3.0, 0.0)",stable,True
0,"(2.927339700833259, -0.3518243290276868)","(2.9999423027038574, -0.00017609595670364797)","(3.0, 0.0)",stable,True
0,"(3.1592476759714425, 0.19498002796411965)","(3.000361204147339, 0.0006935447454452515)","(3.0, 0.0)",stable,True
0,"(2.6720974276880605, -0.19021757093466776)","(2.9999775886535645, 0.00023706257343292236)","(3.0, 0.0)",stable,True
0,"(2.741723933624867, -0.40793087637653)","(3.0005033016204834, -0.0001840770273702219)","(3.0, 0.0)",stable,True
0,"(3.608458617047584, -0.21284349934139293)","(3.0002880096435547, -0.0001211315393447876)","(3.0, 0.0)",stable,True
0,"(3.3055086676355296, -0.41260891306567815)","(3.000535726547241, 0.0013683259021490812)","(3.0, 0.0)",stable,True
0,"(3.499965194157582, 0.14188730783563208)","(2.998648166656494, -0.0011815160978585482)","(3.0, 0.0)",stable,True
0,"(3.2031699906677567, 0.4712440615149274)","(2.9993162155151367, -0.00019124746904708445)","(3.0, 0.0)",stable,True
0,"(2.5265100500842834, -0.013455314950375141)","(2.9991822242736816, -0.00019662771956063807)","(3.0, 0.0)",stable,True
0,"(3.2535175284466615, 0.04045038925006336)","(3.0013930797576904, 0.0007858015596866608)","(3.0, 0.0)",stable,True
0,"(3.2163416513436416, 0.029160566764083944)","(2.999645233154297, 0.00010710097558330745)","(3.0, 0.0)",stable,True
0,"(2.758240377739998, -0.22180945293262558)","(2.999905586242676, -0.0001266330509679392)","(3.0, 0.0)",stable,True
0,"(2.6167365134728953, 0.08881780676444544)","(2.999591588973999, 0.00019592046737670898)","(3.0, 0.0)",stable,True
0,"(3.0327504420209905, 0.10584587983966517)","(2.9998981952667236, 7.691681094001979e-05)","(3.0, 0.0)",stable,True
0,"(3.35717534707441, 0.16543444201356078)","(2.9996933937072754, 0.00014104842557571828)","(3.0, 0.0)",stable,True
0,"(3.135468772808769, 0.17385944066431505)","(2.9992637634277344, 0.0004787176731042564)","(3.0, 0.0)",stable,True
0,"(2.9872613554058502, 0.16984260179272884)","(2.999570846557617, -0.00021678805933333933)","(3.0, 0.0)",stable,True
0,"(2.9976392056673213, 0.12134597603271868)","(3.000260829925537, -0.0002065226435661316)","(3.0, 0.0)",stable,True
