,"(x0, y0)",converged to,closest fp,stability,success
0,"(3.150381358526837, -0.7728603203474899)","(2.9999783039093018, -0.00010246038436889648)","(3.0, 0.0)",stable,True
0,"(2.6145254505088262, 0.5678047746696073)","(2.9986393451690674, 0.0009841680293902755)","(3.0, 0.0)",stable,True
0,"(3.5122575451032096, 0.3255362960365781)","(2.9996979236602783, 0.0014795660972595215)","(3.0, 0.0)",stable,True
0,"(3.5911695542881406, 0.20326659359408783)","(3.000520706176758, 0.00011045038991142064)","(3.0, 0.0)",stable,True
0,"(3.4493763464247422, 0.6612870116312116)","(3.000187635421753, -0.0005330800777301192)","(3.0, 0.0)",stable,True
0,"(3.7917788966450368, -0.7028787132614522)","(2.999605655670166, 0.0007900953060016036)","(3.0, 0.0)",stable,True
0,"(2.8166647874134036, -0.03888187983677192)","(3.000119686126709, 0.00019317716942168772)","(3.0, 0.0)",stable,True
0,"(3.8049284320003554, 1.0564762435030421)","(1.0106148719787598, 0.9965975880622864)","(1.0, 1.0)",unstable,False
0,"(3.1189227068351135, -0.02524841524062662)","(3.0000510215759277, -3.130436016363092e-05)","(3.0, 0.0)",stable,True
0,"(2.9168192585776365, -0.005170204988981523)","(3.000013589859009, -6.793932698201388e-05)","(3.0, 0.0)",stable,True
0,"(3.0693285273831594, 0.8647628712945086)","(1.0482189655303955, 0.9641326069831848)","(1.0, 1.0)",unstable,False
0,"(2.8788995013887644, -0.5863738817128114)","(3.0005404949188232, -0.0006551503902301192)","(3.0, 0.0)",stable,True
0,"(3.265412793285737, 0.32496671327353277)","(1.8421748876571655, 0.4744393825531006)",,,False
0,"(2.4534957128134343, -0.31702928489111293)","(2.999638795852661, -0.0003142237546853721)","(3.0, 0.0)",stable,True
0,"(2.5695398893747785, -0.6798847939608834)","(3.0016140937805176, 0.0008954525110311806)","(3.0, 0.0)",stable,True
0,"(4.014097695079307, -0.3547391655689882)","(3.000497817993164, -0.00022183060355018824)","(3.0, 0.0)",stable,True
0,"(3.5091811127258827, -0.6876815217761303)","(2.999647617340088, 0.0010432839626446366)","(3.0, 0.0)",stable,True
0,"(3.8332753235959705, 0.23647884639272015)","(3.0015106201171875, -0.0007482528453692794)","(3.0, 0.0)",stable,True
0,"(3.3386166511129276, 0.7854067691915457)","(2.0421743392944336, 0.38355889916419983)",,,False
0,"(2.210850083473806, -0.0224255249172919)","(3.0004029273986816, -0.000126461309264414)","(3.0, 0.0)",stable,True
0,"(3.4225292140777697, 0.06741731541677227)","(2.9993996620178223, -0.00018080323934555054)","(3.0, 0.0)",stable,True
0,"(3.3605694189060693, 0.04860094460680658)","(2.9997401237487793, -2.110898458340671e-05)","(3.0, 0.0)",stable,True
0,"(2.59706729623333, -0.369682421554376)","(3.0002708435058594, 0.0007829904789105058)","(3.0, 0.0)",stable,True
0,"(2.361227522454825, 0.1480296779407424)","(2.9995341300964355, 9.590685658622533e-05)","(3.0, 0.0)",stable,True
