,Unnamed: 0,"(x0, y0)",converged to,closest fp,stability,success,x0,y0,converged to with reg,closest fp with reg,stability with reg,success with reg
81,0,"(1.0415971164298958, 1.5188577227767053)","(0.9830766916275024, 1.0125068426132202)","(1.0, 1.0)",unstable,False,1.0415971164298958,1.5188577227767053,"(0.00035090447636321187, 1.9996354579925537)","(0.0, 2.0)",stable,True
82,0,"(0.9273397008332587, 0.6481756709723132)","(1.971459984779358, 0.42497092485427856)",,,False,0.9273397008332587,0.6481756709723132,"(2.3124146461486816, 0.2644108235836029)",None,None,False
83,0,"(1.1592476759714423, 1.1949800279641196)","(1.0000619888305664, 0.9998950958251953)","(1.0, 1.0)",unstable,False,1.1592476759714423,1.1949800279641196,"(0.0005104303127154708, 2.0004079341888428)","(0.0, 2.0)",stable,True
84,0,"(0.6720974276880606, 0.8097824290653323)","(0.998076319694519, 1.0020582675933838)","(1.0, 1.0)",unstable,False,0.6720974276880606,0.8097824290653323,"(0.0015652894508093596, 1.9982051849365234)","(0.0, 2.0)",stable,True
85,0,"(0.7417239336248671, 0.59206912362347)","(1.1512172222137451, 0.8958104252815247)",,,False,0.7417239336248671,0.59206912362347,"(1.0719484090805054, 0.9500501751899719)","(1.0, 1.0)",unstable,False
86,0,"(1.6084586170475839, 0.7871565006586071)","(1.018520474433899, 0.9855400323867798)","(1.0, 1.0)",unstable,False,1.6084586170475839,0.7871565006586071,"(2.999446392059326, 0.0001604676217539236)","(3.0, 0.0)",stable,True
87,0,"(1.3055086676355294, 0.5873910869343218)","(1.023207426071167, 0.9841691851615906)","(1.0, 1.0)",unstable,False,1.3055086676355294,0.5873910869343218,"(3.00142502784729, -0.00043554307194426656)","(3.0, 0.0)",stable,True
88,0,"(1.4999651941575822, 1.1418873078356322)","(1.00352942943573, 0.9952661395072937)","(1.0, 1.0)",unstable,False,1.4999651941575822,1.1418873078356322,"(1.08879816532135, 0.9377871751785278)","(1.0, 1.0)",unstable,False
89,0,"(1.2031699906677567, 1.4712440615149274)","(0.9909303784370422, 1.0062094926834106)","(1.0, 1.0)",unstable,False,1.2031699906677567,1.4712440615149274,"(0.0026010037399828434, 2.0001697540283203)","(0.0, 2.0)",stable,True
90,0,"(0.5265100500842834, 0.9865446850496249)","(0.9917047619819641, 1.0056592226028442)","(1.0, 1.0)",unstable,False,0.5265100500842834,0.9865446850496249,"(-0.0019494533771649003, 2.003258228302002)","(0.0, 2.0)",stable,True
91,0,"(1.2535175284466615, 1.0404503892500634)","(1.0031261444091797, 0.9974449872970581)","(1.0, 1.0)",unstable,False,1.2535175284466615,1.0404503892500634,"(2.999246120452881, 0.00033574103144928813)","(3.0, 0.0)",stable,True
92,0,"(1.2163416513436416, 1.029160566764084)","(0.9995197057723999, 1.0000712871551514)","(1.0, 1.0)",unstable,False,1.2163416513436416,1.029160566764084,"(0.8705464601516724, 1.0940903425216675)",None,None,False
93,0,"(0.758240377739998, 0.7781905470673744)","(1.0006866455078125, 0.9987942576408386)","(1.0, 1.0)",unstable,False,0.758240377739998,0.7781905470673744,"(0.7542200088500977, 1.1822307109832764)",None,None,False
94,0,"(0.6167365134728952, 1.0888178067644454)","(0.949307918548584, 1.0375345945358276)","(1.0, 1.0)",unstable,False,0.6167365134728952,1.0888178067644454,"(0.00020087957091163844, 1.999057412147522)","(0.0, 2.0)",stable,True
95,0,"(1.0327504420209908, 1.105845879839665)","(0.9992953538894653, 1.0007424354553223)","(1.0, 1.0)",unstable,False,1.0327504420209908,1.105845879839665,"(0.00013515949831344187, 1.9998548030853271)","(0.0, 2.0)",stable,True
96,0,"(1.3571753470744101, 1.1654344420135607)","(0.9983201026916504, 1.0007290840148926)","(1.0, 1.0)",unstable,False,1.3571753470744101,1.1654344420135607,"(0.9546082615852356, 1.0319840908050537)","(1.0, 1.0)",unstable,False
97,0,"(1.1354687728087691, 1.173859440664315)","(0.9994068145751953, 1.0000879764556885)","(1.0, 1.0)",unstable,False,1.1354687728087691,1.173859440664315,"(0.00022308826737571508, 1.9992749691009521)","(0.0, 2.0)",stable,True
98,0,"(0.9872613554058501, 1.1698426017927288)","(0.9973070025444031, 1.0017787218093872)","(1.0, 1.0)",unstable,False,0.9872613554058501,1.1698426017927288,"(0.001665902091190219, 1.9999396800994873)","(0.0, 2.0)",stable,True
99,0,"(0.9976392056673212, 1.1213459760327187)","(0.9956778287887573, 1.003550410270691)","(1.0, 1.0)",unstable,False,0.9976392056673212,1.1213459760327187,"(-0.0003136754094157368, 2.000117063522339)","(0.0, 2.0)",stable,True
100,0,"(-0.48299455973573685, 2.128275112641143)","(-2.9295682907104492e-05, 2.0000345706939697)","(0.0, 2.0)",stable,True,-0.48299455973573685,2.128275112641143,"(4.0227176214102656e-05, 1.9997056722640991)","(0.0, 2.0)",stable,True
101,0,"(0.28929371839564944, 2.3700860575835008)","(7.200241270766128e-06, 1.9996681213378906)","(0.0, 2.0)",stable,True,0.28929371839564944,2.3700860575835008,"(-0.00014244318299461156, 2.0002920627593994)","(0.0, 2.0)",stable,True
102,0,"(-0.589361320162019, 1.811858060485329)","(-1.2135506040067412e-05, 2.0005643367767334)","(0.0, 2.0)",stable,True,-0.589361320162019,1.811858060485329,"(-0.00015603304200340062, 1.999924659729004)","(0.0, 2.0)",stable,True
103,0,"(-0.41449244255146134, 1.9401303146296396)","(-0.0010105132823809981, 1.9995237588882446)","(0.0, 2.0)",stable,True,-0.41449244255146134,1.9401303146296396,"(8.984208398032933e-05, 1.9999475479125977)","(0.0, 2.0)",stable,True
104,0,"(0.1572367824433274, 1.3523518931729854)","(-0.00026251375675201416, 2.000375270843506)","(0.0, 2.0)",stable,True,0.1572367824433274,1.3523518931729854,"(-0.00014213621034286916, 1.9996124505996704)","(0.0, 2.0)",stable,True
105,0,"(0.03697681488132416, 1.596495625490663)","(0.00013481304631568491, 1.9999103546142578)","(0.0, 2.0)",stable,True,0.03697681488132416,1.596495625490663,"(0.0001437894970877096, 2.0002548694610596)","(0.0, 2.0)",stable,True
106,0,"(-0.3971207711442701, 1.9861873800422212)","(4.319548679632135e-05, 1.9999374151229858)","(0.0, 2.0)",stable,True,-0.3971207711442701,1.9861873800422212,"(0.0003552734851837158, 2.0000576972961426)","(0.0, 2.0)",stable,True
107,0,"(0.1859877041060835, 1.8280688151595745)","(-0.00020618736743927002, 2.0001778602600098)","(0.0, 2.0)",stable,True,0.1859877041060835,1.8280688151595745,"(-8.794069435680285e-05, 2.000051498413086)","(0.0, 2.0)",stable,True
108,0,"(0.30783125781772785, 2.3812022968202715)","(-0.00036884547444060445, 1.9996856451034546)","(0.0, 2.0)",stable,True,0.30783125781772785,2.3812022968202715,"(-0.0002825319825205952, 1.9995641708374023)","(0.0, 2.0)",stable,True
109,0,"(-0.20481868294870217, 1.7899039789336182)","(-0.00015685260586906224, 1.9998031854629517)","(0.0, 2.0)",stable,True,-0.20481868294870217,1.7899039789336182,"(-0.00015129447274375707, 1.9997522830963135)","(0.0, 2.0)",stable,True
110,0,"(0.4349807565168545, 2.301711241587371)","(-1.5467405319213867e-05, 1.9999134540557861)","(0.0, 2.0)",stable,True,0.4349807565168545,2.301711241587371,"(-0.0006782293203286827, 1.999325156211853)","(0.0, 2.0)",stable,True
111,0,"(0.4586990830734622, 1.9627445352477504)","(-0.000993615365587175, 1.9996070861816406)","(0.0, 2.0)",stable,True,0.4586990830734622,1.9627445352477504,"(0.00024215578741859645, 2.000124454498291)","(0.0, 2.0)",stable,True
112,0,"(0.3425557563446738, 2.0424006404070254)","(-0.0005089759943075478, 1.9999282360076904)","(0.0, 2.0)",stable,True,0.3425557563446738,2.0424006404070254,"(-0.00015348196029663086, 2.0001049041748047)","(0.0, 2.0)",stable,True
113,0,"(-0.31412872186905344, 2.2790307450780176)","(-0.00015770197205711156, 2.0001742839813232)","(0.0, 2.0)",stable,True,-0.31412872186905344,2.2790307450780176,"(-0.0011722445487976074, 2.0013222694396973)","(0.0, 2.0)",stable,True
114,0,"(-0.5236265018987405, 2.0577773590224906)","(-0.0011346458923071623, 1.999597191810608)","(0.0, 2.0)",stable,True,-0.5236265018987405,2.0577773590224906,"(-0.0007644653087481856, 1.9988069534301758)","(0.0, 2.0)",stable,True
