,"(x0, y0)",converged to,closest fp,stability,success
0,"(0.6751160064863146, -0.4658910383606646)","(0.0029200552962720394, -0.0005595445400103927)","(0.0, 0.0)",unstable,False
0,"(1.0644223632468282, -0.39675852281734014)","(2.9995510578155518, -0.0005229950184002519)","(3.0, 0.0)",stable,True
0,"(0.39360137414966373, 1.0500576669922792)","(-0.0012223541270941496, 1.9992517232894897)","(0.0, 2.0)",stable,True
0,"(-0.1108025315602976, 0.4731856470515844)","(-6.682574894512072e-05, 0.0016557157505303621)","(0.0, 0.0)",unstable,False
0,"(0.7657373732613147, -1.4942923400513628)","(2.9989161491394043, -0.001072144485078752)","(3.0, 0.0)",stable,True
0,"(0.9455755586539812, 0.596652461475325)","(2.998015880584717, 0.0020492910407483578)","(3.0, 0.0)",stable,True
0,"(0.4059275207637281, 0.4943630950550384)","(0.004685467574745417, 0.005176663398742676)","(0.0, 0.0)",unstable,False
0,"(0.4819032055468442, 0.48332306450533263)","(1.0364370346069336, 0.9747042655944824)","(1.0, 1.0)",unstable,False
0,"(-0.5105569457997058, -0.8974385105189502)","(-0.1341993361711502, -0.383154034614563)",,,False
0,"(-0.8466313638200247, -0.13228204362226287)","(-0.22603526711463928, 0.028956344351172447)",,,False
0,"(-0.0211974863425049, -0.1611584085371128)","(-0.0008980065467767417, -0.019449833780527115)","(0.0, 0.0)",unstable,False
0,"(0.2728485594829809, 0.4383093818018253)","(5.048513412475586e-05, 0.001181447529233992)","(0.0, 0.0)",unstable,False
0,"(1.387407311515623, 0.8213908042636109)","(3.0003979206085205, -0.00011972188804065809)","(3.0, 0.0)",stable,True
0,"(0.16589532341945304, -0.8382998395339661)","(0.006721797399222851, 1.9964300394058228)","(0.0, 2.0)",stable,False
0,"(0.3749869737158242, 0.18097365216275244)","(0.0010178089141845703, -0.0002012073964579031)","(0.0, 0.0)",unstable,False
0,"(-0.19547423005095962, -0.4958268664837474)","(-0.029187265783548355, -0.13988269865512848)",,,False
0,"(-0.9390211272946534, 0.15652468356929514)","(0.005654633045196533, 1.991308569908142)","(0.0, 2.0)",stable,False
0,"(1.0865179353251102, 0.051755917844468494)","(2.998018980026245, -6.236210174392909e-05)","(3.0, 0.0)",stable,True
0,"(0.029510323600862018, -0.06707392927370016)","(0.0003293856862001121, -3.7297606468200684e-05)","(0.0, 0.0)",unstable,False
0,"(-0.21672687223886672, -0.16432819278201932)","(-0.02838713489472866, -0.037240974605083466)","(0.0, 0.0)",unstable,False
0,"(0.4862217550480864, -0.06882203634742666)","(0.0012619912158697844, 0.00020964295254088938)","(0.0, 0.0)",unstable,False
0,"(0.3299875452407924, -0.46701122538873063)","(0.0028606951236724854, -0.0033246695529669523)","(0.0, 0.0)",unstable,False
0,"(-0.7211907150249667, -0.039224692138894866)","(-0.16928312182426453, 0.06146327406167984)",,,False
0,"(-0.536908400432035, 1.1114723230310672)","(0.00039942265721037984, 1.999982237815857)","(0.0, 2.0)",stable,True
0,"(-0.628668440742624, 0.3776088924097204)","(0.0015718459617346525, -0.0038712681271135807)","(0.0, 0.0)",unstable,False
0,"(0.23397144836392553, 0.23754399137077734)","(0.0022504390217363834, 0.002047273563221097)","(0.0, 0.0)",unstable,False
0,"(0.8328650096011204, 0.2706783228247923)","(3.0002987384796143, -0.00015679598436690867)","(3.0, 0.0)",stable,True
0,"(-0.3860636035469299, -0.4495784305534801)","(-0.08870793879032135, -0.1520930379629135)",,,False
0,"(-0.406029067074075, 0.9296787222883678)","(-6.583928916370496e-05, 1.9997745752334595)","(0.0, 2.0)",stable,True
0,"(-0.20888314591061574, 0.03938677828355853)","(-0.0009472936508245766, -4.167109727859497e-05)","(0.0, 0.0)",unstable,False
0,"(0.1950090671071052, 1.2137918544019048)","(8.373856690013781e-05, 2.000143051147461)","(0.0, 2.0)",stable,True
0,"(1.4821561973260824, 1.6168100959725016)","(0.0007509469869546592, -0.0011873483890667558)","(0.0, 0.0)",unstable,False
0,"(0.01773113306330154, 0.6864301008088816)","(0.0003435257822275162, 0.0006303548580035567)","(0.0, 0.0)",unstable,False
0,"(0.3091792624142311, 0.9002171910493995)","(0.0002923250140156597, 1.999596357345581)","(0.0, 2.0)",stable,True
0,"(1.2620613040722124, -0.0794135113783574)","(2.9989168643951416, -0.00010955632023978978)","(3.0, 0.0)",stable,True
0,"(1.061628024802207, 0.32749270915110495)","(3.0002708435058594, 0.0002567589399404824)","(3.0, 0.0)",stable,True
0,"(0.3381320480928832, 0.9769789667370351)","(3.335475776111707e-05, 2.000004529953003)","(0.0, 2.0)",stable,True
0,"(1.3099795068434725, 0.7134480252659575)","(2.9989306926727295, 0.0001532435417175293)","(3.0, 0.0)",stable,True
0,"(1.5130520963628797, 1.635337161367119)","(-0.0015181780327111483, 0.0008132219081744552)","(0.0, 0.0)",unstable,False
0,"(0.6586355284188297, 0.6498399648893636)","(2.290214776992798, 0.2771291136741638)",,,False
0,"(1.724967927528091, 1.502852069312285)","(0.000211930280784145, -0.006228613667190075)","(0.0, 0.0)",unstable,False
0,"(1.7644984717891037, 0.9379075587462506)","(3.000242233276367, -0.0014260411262512207)","(3.0, 0.0)",stable,True
0,"(1.5709262605744563, 1.070667734011709)","(2.110757827758789, 0.3597886264324188)",,,False
0,"(0.4764521302182443, 1.4650512417966959)","(0.00035625099553726614, 1.999831199645996)","(0.0, 2.0)",stable,True
0,"(0.12728916350209918, 1.0962955983708178)","(0.0012666791444644332, 2.0003068447113037)","(0.0, 2.0)",stable,True
0,"(0.9141917513601827, 1.096741161035244)","(-1.3184547242417466e-05, 2.0001866817474365)","(0.0, 2.0)",stable,True
0,"(1.2285955649826803, 1.2672960503601192)","(0.9893986582756042, 1.0081360340118408)","(1.0, 1.0)",unstable,False
0,"(1.7884888562668313, 0.8049750115331382)","(2.99991512298584, -0.0008398175123147666)","(3.0, 0.0)",stable,True
0,"(1.2116253234472607, 1.9668790023448794)","(0.0051622153259813786, 1.9987590312957764)","(0.0, 2.0)",stable,True
0,"(1.5715258946059283, 0.8582853543421343)","(3.001743793487549, -0.003851306391879916)","(3.0, 0.0)",stable,True
0,"(0.5484520683875258, 0.719956299611016)","(0.9754322171211243, 1.0168960094451904)","(1.0, 1.0)",unstable,False
0,"(1.150381358526837, 0.22713967965251014)","(2.9980432987213135, -0.00018675028695724905)","(3.0, 0.0)",stable,True
0,"(0.6145254505088263, 1.5678047746696073)","(-0.0004810214159078896, 2.0002379417419434)","(0.0, 2.0)",stable,True
0,"(1.5122575451032096, 1.325536296036578)","(0.15942256152629852, 1.7599761486053467)",,,False
0,"(1.5911695542881403, 1.2032665935940878)","(1.0587104558944702, 0.9605509638786316)","(1.0, 1.0)",unstable,False
0,"(1.4493763464247422, 1.6612870116312117)","(-0.011278796009719372, -0.0115518094971776)","(0.0, 0.0)",unstable,False
0,"(1.7917788966450368, 0.29712128673854776)","(2.9995741844177246, -2.7734040486393496e-05)","(3.0, 0.0)",stable,True
0,"(0.8166647874134038, 0.9611181201632281)","(0.34814155101776123, 1.5481681823730469)",,,False
0,"(1.8049284320003554, 2.056476243503042)","(-0.008150172419846058, 1.9984384775161743)","(0.0, 2.0)",stable,True
0,"(1.1189227068351135, 0.9747515847593734)","(2.1795196533203125, 0.32661399245262146)",,,False
0,"(0.9168192585776365, 0.9948297950110184)","(0.9817382097244263, 1.013298511505127)","(1.0, 1.0)",unstable,False
0,"(1.0693285273831596, 1.8647628712945086)","(0.00043120383634231985, 0.006438732147216797)","(0.0, 0.0)",unstable,False
0,"(0.8788995013887645, 0.41362611828718865)","(2.9990200996398926, 0.0004324674664530903)","(3.0, 0.0)",stable,True
0,"(1.2654127932857373, 1.3249667132735328)","(0.9909377098083496, 1.0065761804580688)","(1.0, 1.0)",unstable,False
0,"(0.45349571281343426, 0.6829707151088871)","(9.90867629298009e-05, 1.9984815120697021)","(0.0, 2.0)",stable,True
0,"(0.5695398893747785, 0.3201152060391166)","(0.0023405433166772127, 0.0018265187973156571)","(0.0, 0.0)",unstable,False
0,"(2.0140976950793066, 0.6452608344310118)","(3.0002055168151855, -0.00039948226185515523)","(3.0, 0.0)",stable,True
0,"(1.5091811127258825, 0.3123184782238697)","(3.000225305557251, -4.1085480916080996e-05)","(3.0, 0.0)",stable,True
0,"(1.8332753235959705, 1.23647884639272)","(1.0233983993530273, 0.9857107400894165)","(1.0, 1.0)",unstable,False
0,"(1.3386166511129278, 1.7854067691915456)","(0.00021746158017776906, 2.000469923019409)","(0.0, 2.0)",stable,True
0,"(0.21085008347380574, 0.9775744750827081)","(0.00011853575415443629, 1.9997808933258057)","(0.0, 2.0)",stable,True
0,"(1.4225292140777694, 1.0674173154167723)","(1.0288937091827393, 0.9784671664237976)","(1.0, 1.0)",unstable,False
0,"(1.3605694189060693, 1.0486009446068065)","(2.067897081375122, 0.3758542835712433)",,,False
0,"(0.59706729623333, 0.6303175784456241)","(1.3362237215042114, 0.776267409324646)",,,False
0,"(0.36122752245482526, 1.1480296779407424)","(-0.00023578405671287328, 1.9999606609344482)","(0.0, 2.0)",stable,True
0,"(1.0545840700349847, 1.1764097997327754)","(0.9647895097732544, 1.024631142616272)","(1.0, 1.0)",unstable,False
0,"(1.5952922451240168, 1.2757240700226014)","(1.006439447402954, 0.9918745756149292)","(1.0, 1.0)",unstable,False
0,"(1.225781288014615, 1.2897657344405251)","(0.02373197115957737, 1.9693918228149414)","(0.0, 2.0)",stable,False
0,"(0.9787689256764169, 1.2830710029878813)","(0.3998469412326813, 1.4934499263763428)",,,False
0,"(0.9960653427788687, 1.2022432933878644)","(0.007799672894179821, 1.9957062005996704)","(0.0, 2.0)",stable,False
0,"(-0.8049909328928948, 2.213791854401905)","(0.0009039640426635742, 1.9997947216033936)","(0.0, 2.0)",stable,True
0,"(0.4821561973260824, 2.6168100959725016)","(-0.006831043865531683, -0.012012386694550514)","(0.0, 0.0)",unstable,False
0,"(-0.9822688669366985, 1.6864301008088816)","(0.0002238154411315918, 1.999873399734497)","(0.0, 2.0)",stable,True
0,"(-0.6908207375857689, 1.9002171910493995)","(7.603168342029676e-05, 2.000148057937622)","(0.0, 2.0)",stable,True
0,"(0.26206130407221234, 0.9205864886216426)","(-0.0004173278866801411, 2.0008530616760254)","(0.0, 2.0)",stable,True
0,"(0.061628024802206936, 1.3274927091511048)","(-5.9717149269999936e-05, 2.000624656677246)","(0.0, 2.0)",stable,True
0,"(-0.6618679519071168, 1.9769789667370352)","(0.0012232183944433928, 2.0002999305725098)","(0.0, 2.0)",stable,True
0,"(0.30997950684347253, 1.7134480252659574)","(-0.0004906117683276534, 2.0004372596740723)","(0.0, 2.0)",stable,True
0,"(0.5130520963628797, 2.635337161367119)","(0.05656453222036362, 0.6999908685684204)",,,False
0,"(-0.3413644715811703, 1.6498399648893636)","(8.981824066722766e-05, 2.0001630783081055)","(0.0, 2.0)",stable,True
0,"(0.7249679275280909, 2.502852069312285)","(0.0013695001835003495, 2.000981569290161)","(0.0, 2.0)",stable,True
0,"(0.7644984717891037, 1.9379075587462506)","(-0.0001244187296833843, 1.9998366832733154)","(0.0, 2.0)",stable,True
0,"(0.5709262605744563, 2.070667734011709)","(-0.0011913657654076815, 1.9993934631347656)","(0.0, 2.0)",stable,True
0,"(-0.5235478697817557, 2.465051241796696)","(0.001606845878995955, 1.9988733530044556)","(0.0, 2.0)",stable,True
0,"(-0.8727108364979008, 2.096295598370818)","(0.00021761655807495117, 2.000063180923462)","(0.0, 2.0)",stable,True
0,"(-0.08580824863981724, 2.096741161035244)","(3.470182491582818e-05, 2.000027894973755)","(0.0, 2.0)",stable,True
0,"(0.22859556498268033, 2.267296050360119)","(0.0008262097835540771, 2.0011768341064453)","(0.0, 2.0)",stable,True
0,"(0.7884888562668313, 1.8049750115331382)","(-0.0002815961779560894, 2.0000500679016113)","(0.0, 2.0)",stable,True
0,"(0.21162532344726073, 2.9668790023448794)","(-0.0021830976475030184, 1.9949144124984741)","(0.0, 2.0)",stable,True
0,"(0.5715258946059282, 1.8582853543421343)","(3.30805778503418e-05, 2.000213384628296)","(0.0, 2.0)",stable,True
0,"(-0.45154793161247414, 1.719956299611016)","(0.00010885596566367894, 2.0002999305725098)","(0.0, 2.0)",stable,True
0,"(0.1503813585268369, 1.22713967965251)","(0.0007576674106530845, 1.9995887279510498)","(0.0, 2.0)",stable,True
0,"(-0.38547454949117366, 2.5678047746696073)","(8.237361726060044e-06, 1.9999258518218994)","(0.0, 2.0)",stable,True
0,"(0.5122575451032098, 2.325536296036578)","(-0.0001697540283203125, 1.9995927810668945)","(0.0, 2.0)",stable,True
0,"(0.5911695542881403, 2.203266593594088)","(-0.0003985762596130371, 1.9998347759246826)","(0.0, 2.0)",stable,True
0,"(0.4493763464247423, 2.6612870116312117)","(-0.00113927130587399, -0.010822439566254616)","(0.0, 0.0)",unstable,False
0,"(0.7917788966450368, 1.2971212867385478)","(0.0019518614280968904, 1.9979984760284424)","(0.0, 2.0)",stable,True
0,"(-0.18333521258659627, 1.9611181201632282)","(-4.537403583526611e-05, 1.999995470046997)","(0.0, 2.0)",stable,True
0,"(0.8049284320003555, 3.056476243503042)","(-0.003938615322113037, 1.9946426153182983)","(0.0, 2.0)",stable,True
0,"(0.11892270683511345, 1.9747515847593733)","(0.0004286766052246094, 2.0005669593811035)","(0.0, 2.0)",stable,True
0,"(-0.08318074142236354, 1.9948297950110185)","(5.4591895604971796e-05, 1.9999535083770752)","(0.0, 2.0)",stable,True
0,"(0.06932852738315962, 2.8647628712945084)","(-3.266781641286798e-05, 1.9998252391815186)","(0.0, 2.0)",stable,True
0,"(-0.12110049861123552, 1.4136261182871888)","(-0.0002955421805381775, 1.999637246131897)","(0.0, 2.0)",stable,True
0,"(0.2654127932857373, 2.3249667132735325)","(1.8149614334106445e-05, 2.0000078678131104)","(0.0, 2.0)",stable,True
0,"(-0.5465042871865657, 1.682970715108887)","(-0.00022848843946121633, 2.0002613067626953)","(0.0, 2.0)",stable,True
0,"(-0.4304601106252215, 1.3201152060391166)","(-8.92400712473318e-05, 2.0000557899475098)","(0.0, 2.0)",stable,True
0,"(1.0140976950793066, 1.6452608344310118)","(0.24409833550453186, 1.6588361263275146)",,,False
0,"(0.5091811127258825, 1.3123184782238697)","(-0.0006557583692483604, 2.000948190689087)","(0.0, 2.0)",stable,True
0,"(0.8332753235959703, 2.2364788463927203)","(-0.0026426552794873714, -0.012492895126342773)","(0.0, 0.0)",unstable,False
0,"(0.33861665111292777, 2.7854067691915456)","(-0.00020781159400939941, 1.9983186721801758)","(0.0, 2.0)",stable,True
0,"(-0.7891499165261943, 1.977574475082708)","(0.0015673994785174727, 2.0007293224334717)","(0.0, 2.0)",stable,True
0,"(0.42252921407776944, 2.067417315416772)","(0.00013315081014297903, 1.9999351501464844)","(0.0, 2.0)",stable,True
0,"(0.36056941890606925, 2.0486009446068065)","(4.042387081426568e-05, 1.9998782873153687)","(0.0, 2.0)",stable,True
0,"(-0.40293270376667, 1.630317578445624)","(3.913640830432996e-05, 1.9997594356536865)","(0.0, 2.0)",stable,True
0,"(-0.6387724775451747, 2.1480296779407424)","(-0.002618813421577215, 1.9995391368865967)","(0.0, 2.0)",stable,True
0,"(0.05458407003498459, 2.176409799732775)","(8.064434223342687e-05, 2.00012469291687)","(0.0, 2.0)",stable,True
0,"(0.5952922451240169, 2.2757240700226014)","(-0.00033764838008210063, 1.9996652603149414)","(0.0, 2.0)",stable,True
0,"(0.22578128801461506, 2.2897657344405253)","(-0.0016790658701211214, 1.9973920583724976)","(0.0, 2.0)",stable,True
0,"(-0.021231074323583076, 2.2830710029878816)","(-0.00020972751372028142, 2.0003201961517334)","(0.0, 2.0)",stable,True
0,"(-0.003934657221131277, 2.2022432933878644)","(-6.35874894214794e-05, 1.999822974205017)","(0.0, 2.0)",stable,True
0,"(2.1950090671071054, 0.2137918544019049)","(2.997044801712036, 0.00028446613578125834)","(3.0, 0.0)",stable,True
0,"(3.4821561973260824, 0.6168100959725016)","(2.9985499382019043, -0.0003487229405436665)","(3.0, 0.0)",stable,True
0,"(2.0177311330633017, -0.3135698991911185)","(3.00073504447937, 0.0006786644225940108)","(3.0, 0.0)",stable,True
0,"(2.309179262414231, -0.09978280895060052)","(2.9996848106384277, 5.607306775345933e-06)","(3.0, 0.0)",stable,True
0,"(3.2620613040722124, -1.0794135113783574)","(3.000239372253418, 0.005382180213928223)","(3.0, 0.0)",stable,True
0,"(3.0616280248022067, -0.672507290848895)","(3.000046491622925, -0.0009845256572589278)","(3.0, 0.0)",stable,True
0,"(2.3381320480928833, -0.02302103326296487)","(2.999800443649292, 0.00020862110250163823)","(3.0, 0.0)",stable,True
0,"(3.3099795068434723, -0.2865519747340425)","(3.0000462532043457, 0.00026959777460433543)","(3.0, 0.0)",stable,True
0,"(3.5130520963628795, 0.6353371613671192)","(2.9976935386657715, 0.003555381204932928)","(3.0, 0.0)",stable,True
0,"(2.65863552841883, -0.35016003511063637)","(2.999816417694092, 0.0002566516341175884)","(3.0, 0.0)",stable,True
0,"(3.724967927528091, 0.502852069312285)","(2.9958958625793457, -0.0011641144519671798)","(3.0, 0.0)",stable,True
0,"(3.7644984717891035, -0.06209244125374932)","(3.000080108642578, -0.0003606662212405354)","(3.0, 0.0)",stable,True
0,"(3.5709262605744563, 0.07066773401170909)","(2.998502492904663, -0.0005206793430261314)","(3.0, 0.0)",stable,True
0,"(2.4764521302182443, 0.4650512417966959)","(2.9993629455566406, 0.00013403296179603785)","(3.0, 0.0)",stable,True
0,"(2.127289163502099, 0.09629559837081789)","(3.0007169246673584, -8.794665336608887e-05)","(3.0, 0.0)",stable,True
0,"(2.9141917513601827, 0.09674116103524401)","(3.0000507831573486, -6.163269426906481e-05)","(3.0, 0.0)",stable,True
0,"(3.2285955649826805, 0.26729605036011905)","(2.99922513961792, 0.00034459232119843364)","(3.0, 0.0)",stable,True
0,"(3.7884888562668313, -0.19502498846686184)","(2.998112916946411, -9.906590275932103e-05)","(3.0, 0.0)",stable,True
0,"(3.2116253234472607, 0.9668790023448793)","(2.4073734283447266, 0.2212332785129547)",,,False
0,"(3.5715258946059283, -0.1417146456578657)","(3.000030517578125, -0.00024751125602051616)","(3.0, 0.0)",stable,True
0,"(2.548452068387526, -0.2800437003889839)","(2.9995839595794678, -0.00058446527691558)","(3.0, 0.0)",stable,True
0,"(3.150381358526837, -0.7728603203474899)","(2.9999136924743652, 0.0007089257123880088)","(3.0, 0.0)",stable,True
0,"(2.6145254505088262, 0.5678047746696073)","(2.9990525245666504, -4.4083593820687383e-05)","(3.0, 0.0)",stable,True
0,"(3.5122575451032096, 0.3255362960365781)","(2.999650716781616, 0.0012556851143017411)","(3.0, 0.0)",stable,True
0,"(3.5911695542881406, 0.20326659359408783)","(3.0001819133758545, -0.00011416375491535291)","(3.0, 0.0)",stable,True
0,"(3.4493763464247422, 0.6612870116312116)","(2.999112367630005, -0.00027576685533858836)","(3.0, 0.0)",stable,True
0,"(3.7917788966450368, -0.7028787132614522)","(3.0003390312194824, -0.0012413382064551115)","(3.0, 0.0)",stable,True
0,"(2.8166647874134036, -0.03888187983677192)","(3.0000476837158203, 7.940530485939234e-05)","(3.0, 0.0)",stable,True
0,"(3.8049284320003554, 1.0564762435030421)","(3.002953052520752, -0.001320529030635953)","(3.0, 0.0)",stable,True
0,"(3.1189227068351135, -0.02524841524062662)","(3.0002074241638184, -8.543506555724889e-05)","(3.0, 0.0)",stable,True
0,"(2.9168192585776365, -0.005170204988981523)","(3.000075101852417, -4.047341462865006e-06)","(3.0, 0.0)",stable,True
0,"(3.0693285273831594, 0.8647628712945086)","(2.9999682903289795, -0.00034139156923629344)","(3.0, 0.0)",stable,True
0,"(2.8788995013887644, -0.5863738817128114)","(2.9999866485595703, -0.0005267023807391524)","(3.0, 0.0)",stable,True
0,"(3.265412793285737, 0.32496671327353277)","(2.998600482940674, 0.00024936796398833394)","(3.0, 0.0)",stable,True
0,"(2.4534957128134343, -0.31702928489111293)","(2.9980602264404297, 0.002599769737571478)","(3.0, 0.0)",stable,True
0,"(2.5695398893747785, -0.6798847939608834)","(2.9988439083099365, -0.0013860345352441072)","(3.0, 0.0)",stable,True
0,"(4.014097695079307, -0.3547391655689882)","(3.0018229484558105, -0.0006811022758483887)","(3.0, 0.0)",stable,True
0,"(3.5091811127258827, -0.6876815217761303)","(3.0005996227264404, 0.0010022521018981934)","(3.0, 0.0)",stable,True
0,"(3.8332753235959705, 0.23647884639272015)","(3.001296043395996, -0.00010585486597847193)","(3.0, 0.0)",stable,True
0,"(3.3386166511129276, 0.7854067691915457)","(2.9993762969970703, -0.0010200024116784334)","(3.0, 0.0)",stable,True
0,"(2.210850083473806, -0.0224255249172919)","(3.0037951469421387, 0.0010733541566878557)","(3.0, 0.0)",stable,True
0,"(3.4225292140777697, 0.06741731541677227)","(2.9982645511627197, -0.00017827302508521825)","(3.0, 0.0)",stable,True
0,"(3.3605694189060693, 0.04860094460680658)","(2.999730348587036, -2.0003319150418974e-05)","(3.0, 0.0)",stable,True
0,"(2.59706729623333, -0.369682421554376)","(3.0002782344818115, 0.00015547274961136281)","(3.0, 0.0)",stable,True
0,"(2.361227522454825, 0.1480296779407424)","(2.9995474815368652, 0.00018083452596329153)","(3.0, 0.0)",stable,True
0,"(3.0545840700349847, 0.1764097997327753)","(2.9981377124786377, -0.0008443802362307906)","(3.0, 0.0)",stable,True
0,"(3.595292245124017, 0.2757240700226013)","(3.0003814697265625, 0.0006752431509085)","(3.0, 0.0)",stable,True
0,"(3.2257812880146153, 0.2897657344405251)","(2.9996116161346436, -0.00033376217470504344)","(3.0, 0.0)",stable,True
0,"(2.978768925676417, 0.2830710029878814)","(2.9996285438537598, -0.0005323171499185264)","(3.0, 0.0)",stable,True
0,"(2.9960653427788686, 0.20224329338786448)","(3.000272274017334, 0.0001408696116413921)","(3.0, 0.0)",stable,True
