,Unnamed: 0,"(x0, y0)",converged to,closest fp,stability,success,x0,y0,converged to with reg,closest fp with reg,stability with reg,success with reg
0,0,"(-0.09551322523948073, 0.8434497507853885)","(-0.00014708339585922658, 2.0009124279022217)","(0.0, 2.0)",stable,True,-0.09551322523948073,0.8434497507853885,"(0.0004278153064660728, 2.0028088092803955)","(0.0, 2.0)",stable,True
1,0,"(-0.3916949814032585, -0.600386627011001)","(-0.09839950501918793, -0.22984537482261658)",,,False,-0.3916949814032585,-0.600386627011001,"(-0.08466921001672745, -0.21467356383800507)",None,None,False
2,0,"(0.22950849238761137, 0.14738040149958095)","(0.0021839947439730167, 0.0015843480359762907)","(0.0, 0.0)",unstable,False,0.22950849238761137,0.14738040149958095,"(0.12384502589702606, 1.8144737482070923)",None,None,False
3,0,"(0.23254760075829034, 0.7707212112735107)","(0.9924104809761047, 1.0065981149673462)","(1.0, 1.0)",unstable,False,0.23254760075829034,0.7707212112735107,"(-1.1160969734191895e-05, 1.999829888343811)","(0.0, 2.0)",stable,True
4,0,"(0.06500272064098388, 0.13418995648087684)","(0.0005964815500192344, 0.0013637334341183305)","(0.0, 0.0)",unstable,False,0.06500272064098388,0.13418995648087684,"(0.0006845474126748741, 2.000016212463379)","(0.0, 2.0)",stable,False
5,0,"(-0.12778319173821037, 0.7103529783789919)","(0.0005760878557339311, 0.006446969695389271)","(0.0, 0.0)",unstable,False,-0.12778319173821037,0.7103529783789919,"(0.00011827647540485486, 1.9998699426651)","(0.0, 2.0)",stable,True
6,0,"(-0.4339360631992442, -0.02432163552110209)","(-0.06829966604709625, 0.006216622889041901)","(0.0, 0.0)",unstable,False,-0.4339360631992442,-0.02432163552110209,"(-0.05557636544108391, 0.028337741270661354)","(0.0, 0.0)",unstable,False
7,0,"(0.25524543362907653, -0.3768806600154912)","(0.001263439655303955, -0.00355374813079834)","(0.0, 0.0)",unstable,False,0.25524543362907653,-0.3768806600154912,"(0.00033080577850341797, 2.0035338401794434)","(0.0, 2.0)",stable,False
8,0,"(0.81233061549285, -0.12988865135099714)","(2.996347427368164, 0.00042555929394438863)","(3.0, 0.0)",stable,True,0.81233061549285,-0.12988865135099714,"(3.0003769397735596, -0.0013533473247662187)","(3.0, 0.0)",stable,True
9,0,"(0.7422859638516159, -0.13156855896570416)","(-0.0025690197944641113, -0.0006843984010629356)","(0.0, 0.0)",unstable,False,0.7422859638516159,-0.13156855896570416,"(2.9992921352386475, -0.00038511157617904246)","(3.0, 0.0)",stable,True
