,"(x0, y0)",converged to,closest fp,stability,success
0,"(1.1592476759714423, 1.1949800279641196)","(1.0000619888305664, 0.9998950958251953)","(1.0, 1.0)",unstable,False
0,"(0.6720974276880606, 0.8097824290653323)","(0.998076319694519, 1.0020582675933838)","(1.0, 1.0)",unstable,False
0,"(0.7417239336248671, 0.59206912362347)","(1.1512172222137451, 0.8958104252815247)",,,False
0,"(1.6084586170475839, 0.7871565006586071)","(1.018520474433899, 0.9855400323867798)","(1.0, 1.0)",unstable,False
0,"(1.3055086676355294, 0.5873910869343218)","(1.023207426071167, 0.9841691851615906)","(1.0, 1.0)",unstable,False
0,"(1.4999651941575822, 1.1418873078356322)","(1.00352942943573, 0.9952661395072937)","(1.0, 1.0)",unstable,False
0,"(1.2031699906677567, 1.4712440615149274)","(0.9909303784370422, 1.0062094926834106)","(1.0, 1.0)",unstable,False
0,"(0.5265100500842834, 0.9865446850496249)","(0.9917047619819641, 1.0056592226028442)","(1.0, 1.0)",unstable,False
0,"(1.2535175284466615, 1.0404503892500634)","(1.0031261444091797, 0.9974449872970581)","(1.0, 1.0)",unstable,False
0,"(1.2163416513436416, 1.029160566764084)","(0.9995197057723999, 1.0000712871551514)","(1.0, 1.0)",unstable,False
0,"(0.758240377739998, 0.7781905470673744)","(1.0006866455078125, 0.9987942576408386)","(1.0, 1.0)",unstable,False
0,"(0.6167365134728952, 1.0888178067644454)","(0.949307918548584, 1.0375345945358276)","(1.0, 1.0)",unstable,False
0,"(1.0327504420209908, 1.105845879839665)","(0.9992953538894653, 1.0007424354553223)","(1.0, 1.0)",unstable,False
0,"(1.3571753470744101, 1.1654344420135607)","(0.9983201026916504, 1.0007290840148926)","(1.0, 1.0)",unstable,False
0,"(1.1354687728087691, 1.173859440664315)","(0.9994068145751953, 1.0000879764556885)","(1.0, 1.0)",unstable,False
0,"(0.9872613554058501, 1.1698426017927288)","(0.9973070025444031, 1.0017787218093872)","(1.0, 1.0)",unstable,False
0,"(0.9976392056673212, 1.1213459760327187)","(0.9956778287887573, 1.003550410270691)","(1.0, 1.0)",unstable,False
0,"(-0.48299455973573685, 2.128275112641143)","(-2.9295682907104492e-05, 2.0000345706939697)","(0.0, 2.0)",stable,True
0,"(0.28929371839564944, 2.3700860575835008)","(7.200241270766128e-06, 1.9996681213378906)","(0.0, 2.0)",stable,True
0,"(-0.589361320162019, 1.811858060485329)","(-1.2135506040067412e-05, 2.0005643367767334)","(0.0, 2.0)",stable,True
0,"(-0.41449244255146134, 1.9401303146296396)","(-0.0010105132823809981, 1.9995237588882446)","(0.0, 2.0)",stable,True
0,"(0.1572367824433274, 1.3523518931729854)","(-0.00026251375675201416, 2.000375270843506)","(0.0, 2.0)",stable,True
0,"(0.03697681488132416, 1.596495625490663)","(0.00013481304631568491, 1.9999103546142578)","(0.0, 2.0)",stable,True
0,"(-0.3971207711442701, 1.9861873800422212)","(4.319548679632135e-05, 1.9999374151229858)","(0.0, 2.0)",stable,True
0,"(0.1859877041060835, 1.8280688151595745)","(-0.00020618736743927002, 2.0001778602600098)","(0.0, 2.0)",stable,True
0,"(0.30783125781772785, 2.3812022968202715)","(-0.00036884547444060445, 1.9996856451034546)","(0.0, 2.0)",stable,True
0,"(-0.20481868294870217, 1.7899039789336182)","(-0.00015685260586906224, 1.9998031854629517)","(0.0, 2.0)",stable,True
0,"(0.4349807565168545, 2.301711241587371)","(-1.5467405319213867e-05, 1.9999134540557861)","(0.0, 2.0)",stable,True
0,"(0.4586990830734622, 1.9627445352477504)","(-0.000993615365587175, 1.9996070861816406)","(0.0, 2.0)",stable,True
0,"(0.3425557563446738, 2.0424006404070254)","(-0.0005089759943075478, 1.9999282360076904)","(0.0, 2.0)",stable,True
0,"(-0.31412872186905344, 2.2790307450780176)","(-0.00015770197205711156, 2.0001742839813232)","(0.0, 2.0)",stable,True
0,"(-0.5236265018987405, 2.0577773590224906)","(-0.0011346458923071623, 1.999597191810608)","(0.0, 2.0)",stable,True
0,"(-0.05148494918389034, 2.0580446966211463)","(-3.0013918149052188e-05, 2.000062942504883)","(0.0, 2.0)",stable,True
0,"(0.1371573389896082, 2.1603776302160713)","(0.00013336837582755834, 2.000127077102661)","(0.0, 2.0)",stable,True
0,"(0.4730933137600988, 1.882985006919883)","(0.0006339728715829551, 2.000399351119995)","(0.0, 2.0)",stable,True
0,"(0.12697519406835645, 2.5801274014069273)","(-0.00019172727479599416, 2.0000510215759277)","(0.0, 2.0)",stable,True
0,"(0.3429155367635569, 1.9149712126052805)","(0.0002330779971089214, 1.9998975992202759)","(0.0, 2.0)",stable,True
0,"(-0.2709287589674845, 1.8319737797666096)","(-0.00039048196049407125, 1.9996156692504883)","(0.0, 2.0)",stable,True
0,"(0.09022881511610213, 1.5362838077915062)","(6.320476677501574e-05, 2.000053644180298)","(0.0, 2.0)",stable,True
0,"(-0.23128472969470418, 2.3406828648017646)","(-0.0003070056554861367, 2.0000357627868652)","(0.0, 2.0)",stable,True
0,"(0.30735452706192584, 2.1953217776219467)","(-1.2981891813979018e-05, 1.9999949932098389)","(0.0, 2.0)",stable,True
0,"(0.3547017325728842, 2.1219599561564526)","(-0.0005568504566326737, 1.999611258506775)","(0.0, 2.0)",stable,True
0,"(0.26962580785484536, 2.396772206978727)","(-0.0002513289509806782, 1.9998174905776978)","(0.0, 2.0)",stable,True
0,"(0.47506733798702205, 1.5782727720431287)","(-3.699660373968072e-05, 1.999990463256836)","(0.0, 2.0)",stable,True
0,"(-0.11000112755195776, 1.976670872097937)","(3.376007225597277e-05, 2.000185251235962)","(0.0, 2.0)",stable,True
0,"(0.48295705920021326, 2.633885746101825)","(-7.177591032814234e-05, 1.9990882873535156)","(0.0, 2.0)",stable,True
0,"(0.07135362410106807, 1.984850950855624)","(-0.00014791041030548513, 1.9999160766601562)","(0.0, 2.0)",stable,True
0,"(-0.04990844485341812, 1.996897877006611)","(0.00015145540237426758, 1.999932885169983)","(0.0, 2.0)",stable,True
0,"(0.04159711642989577, 2.5188577227767053)","(-0.0002867504954338074, 1.9982188940048218)","(0.0, 2.0)",stable,True
0,"(-0.07266029916674131, 1.6481756709723132)","(1.7558038962306455e-05, 1.9999361038208008)","(0.0, 2.0)",stable,True
0,"(0.15924767597144238, 2.1949800279641196)","(0.00033970773802138865, 2.00020170211792)","(0.0, 2.0)",stable,True
0,"(-0.3279025723119394, 1.8097824290653322)","(-4.723668098449707e-05, 2.0000131130218506)","(0.0, 2.0)",stable,True
0,"(-0.2582760663751329, 1.59206912362347)","(0.0001302957534790039, 2.0000405311584473)","(0.0, 2.0)",stable,True
0,"(0.608458617047584, 1.787156500658607)","(-0.0003326892910990864, 1.9998514652252197)","(0.0, 2.0)",stable,True
0,"(0.3055086676355295, 1.5873910869343217)","(-0.0002894163189921528, 2.0000901222229004)","(0.0, 2.0)",stable,True
0,"(0.49996519415758217, 2.141887307835632)","(0.0012966692447662354, 2.000530958175659)","(0.0, 2.0)",stable,True
0,"(0.20316999066775665, 2.4712440615149274)","(0.00017326176748611033, 2.000447988510132)","(0.0, 2.0)",stable,True
0,"(-0.4734899499157165, 1.986544685049625)","(-0.001535689807496965, 1.9997985363006592)","(0.0, 2.0)",stable,True
0,"(0.25351752844666164, 2.040450389250063)","(-0.0002486884477548301, 2.000246524810791)","(0.0, 2.0)",stable,True
0,"(0.21634165134364156, 2.0291605667640837)","(-2.2348762286128476e-05, 1.999914526939392)","(0.0, 2.0)",stable,True
0,"(-0.241759622260002, 1.7781905470673744)","(0.0006197363254614174, 2.0009660720825195)","(0.0, 2.0)",stable,True
0,"(-0.38326348652710485, 2.0888178067644456)","(-0.00023050307936500758, 2.000121831893921)","(0.0, 2.0)",stable,True
0,"(0.032750442020990755, 2.105845879839665)","(-0.000598949205596, 1.9991004467010498)","(0.0, 2.0)",stable,True
0,"(0.3571753470744101, 2.1654344420135607)","(0.00028095245943404734, 2.000514507293701)","(0.0, 2.0)",stable,True
0,"(0.13546877280876904, 2.173859440664315)","(0.00010938942432403564, 2.00026273727417)","(0.0, 2.0)",stable,True
0,"(-0.012738644594149846, 2.169842601792729)","(-3.916509376722388e-05, 2.0000429153442383)","(0.0, 2.0)",stable,True
0,"(-0.002360794332678766, 2.1213459760327185)","(-3.409124838071875e-05, 1.9999984502792358)","(0.0, 2.0)",stable,True
0,"(2.517005440264263, 0.12827511264114294)","(3.00036883354187, 6.341934295051033e-06)","(3.0, 0.0)",stable,True
0,"(3.2892937183956494, 0.37008605758350094)","(1.0952167510986328, 0.9317375421524048)","(1.0, 1.0)",unstable,False
0,"(2.410638679837981, -0.1881419395146711)","(3.001549243927002, -0.0006919026491232216)","(3.0, 0.0)",stable,True
0,"(2.5855075574485387, -0.059869685370360304)","(3.0003273487091064, -0.00013064444647170603)","(3.0, 0.0)",stable,True
0,"(3.157236782443327, -0.6476481068270145)","(3.0008018016815186, -0.0035577535163611174)","(3.0, 0.0)",stable,True
0,"(3.0369768148813243, -0.403504374509337)","(3.0005645751953125, -0.0004758894501719624)","(3.0, 0.0)",stable,True
0,"(2.60287922885573, -0.01381261995777892)","(2.9979794025421143, -0.00042915940866805613)","(3.0, 0.0)",stable,True
0,"(3.1859877041060836, -0.1719311848404255)","(2.9996187686920166, -1.4132261640042998e-05)","(3.0, 0.0)",stable,True
0,"(3.307831257817728, 0.38120229682027146)","(1.785994291305542, 0.5249860882759094)",,,False
0,"(2.795181317051298, -0.2100960210663818)","(3.000478744506836, -0.0002354115276830271)","(3.0, 0.0)",stable,True
0,"(3.4349807565168544, 0.301711241587371)","(1.424680471420288, 0.7215003371238708)",,,False
0,"(3.458699083073462, -0.03725546475224959)","(3.000222682952881, 0.00020127222524024546)","(3.0, 0.0)",stable,True
0,"(3.342555756344674, 0.04240064040702545)","(2.999621868133545, -0.00014379694766830653)","(3.0, 0.0)",stable,True
0,"(2.6858712781309464, 0.2790307450780175)","(3.000279188156128, -0.00020126700110267848)","(3.0, 0.0)",stable,True
0,"(2.4763734981012595, 0.05777735902249073)","(3.0001320838928223, 3.475397898000665e-05)","(3.0, 0.0)",stable,True
0,"(2.9485150508161095, 0.058044696621146405)","(2.999990463256836, 0.00010531768202781677)","(3.0, 0.0)",stable,True
0,"(3.137157338989608, 0.16037763021607143)","(2.9995360374450684, 0.00014761090278625488)","(3.0, 0.0)",stable,True
0,"(3.4730933137600988, -0.11701499308011709)","(3.000154495239258, 4.1422248614253476e-05)","(3.0, 0.0)",stable,True
0,"(3.1269751940683563, 0.5801274014069275)","(2.998185396194458, -4.6133995056152344e-05)","(3.0, 0.0)",stable,True
0,"(3.342915536763557, -0.08502878739471942)","(3.00006365776062, -0.00016545802645850927)","(3.0, 0.0)",stable,True
0,"(2.7290712410325155, -0.16802622023339034)","(3.0010790824890137, 0.000734159373678267)","(3.0, 0.0)",stable,True
0,"(3.090228815116102, -0.4637161922084939)","(2.999284267425537, -0.001102447509765625)","(3.0, 0.0)",stable,True
0,"(2.7687152703052957, 0.3406828648017644)","(2.999877691268921, -0.0007122933748178184)","(3.0, 0.0)",stable,True
0,"(3.307354527061926, 0.19532177762194683)","(2.999561309814453, 5.710124969482422e-05)","(3.0, 0.0)",stable,True
0,"(3.354701732572884, 0.12195995615645269)","(2.9997317790985107, -0.00016145556583069265)","(3.0, 0.0)",stable,True
0,"(3.2696258078548452, 0.39677220697872695)","(3.0015063285827637, -0.00021998285956215113)","(3.0, 0.0)",stable,True
0,"(3.475067337987022, -0.42172722795687134)","(3.0002570152282715, -0.0016167759895324707)","(3.0, 0.0)",stable,True
0,"(2.889998872448042, -0.023329127902063148)","(3.000753402709961, 0.0006850514328107238)","(3.0, 0.0)",stable,True
0,"(3.4829570592002135, 0.6338857461018252)","(2.997551441192627, -0.0023353099822998047)","(3.0, 0.0)",stable,True
0,"(3.071353624101068, -0.01514904914437597)","(3.0004186630249023, -5.5686010455247015e-05)","(3.0, 0.0)",stable,True
0,"(2.950091555146582, -0.003102122993388914)","(3.0000112056732178, 5.934490036452189e-05)","(3.0, 0.0)",stable,True
0,"(3.041597116429896, 0.5188577227767052)","(2.9987685680389404, 0.0007809757953509688)","(3.0, 0.0)",stable,True
0,"(2.927339700833259, -0.3518243290276868)","(3.000199794769287, -9.086132195079699e-05)","(3.0, 0.0)",stable,True
0,"(3.1592476759714425, 0.19498002796411965)","(2.9997897148132324, -0.00014268160157371312)","(3.0, 0.0)",stable,True
0,"(2.6720974276880605, -0.19021757093466776)","(2.9993815422058105, 0.0002377331256866455)","(3.0, 0.0)",stable,True
0,"(2.741723933624867, -0.40793087637653)","(2.9999747276306152, -5.4955482482910156e-05)","(3.0, 0.0)",stable,True
0,"(3.608458617047584, -0.21284349934139293)","(2.9977524280548096, 0.0009188562398776412)","(3.0, 0.0)",stable,True
0,"(3.3055086676355296, -0.41260891306567815)","(3.0002059936523438, -0.00011901259131263942)","(3.0, 0.0)",stable,True
0,"(3.499965194157582, 0.14188730783563208)","(2.999002456665039, 6.788969130866462e-06)","(3.0, 0.0)",stable,True
0,"(3.2031699906677567, 0.4712440615149274)","(1.0540491342544556, 0.9576705098152161)","(1.0, 1.0)",unstable,False
0,"(2.5265100500842834, -0.013455314950375141)","(3.000293016433716, 3.311224190838402e-06)","(3.0, 0.0)",stable,True
0,"(3.2535175284466615, 0.04045038925006336)","(2.999998092651367, 3.825202657026239e-05)","(3.0, 0.0)",stable,True
0,"(3.2163416513436416, 0.029160566764083944)","(2.999922752380371, -6.16978868492879e-05)","(3.0, 0.0)",stable,True
0,"(2.758240377739998, -0.22180945293262558)","(3.000300645828247, -0.00024497805861756206)","(3.0, 0.0)",stable,True
0,"(2.6167365134728953, 0.08881780676444544)","(2.9992470741271973, 0.00045471935300156474)","(3.0, 0.0)",stable,True
0,"(3.0327504420209905, 0.10584587983966517)","(2.999950408935547, -0.00010496377944946289)","(3.0, 0.0)",stable,True
0,"(3.35717534707441, 0.16543444201356078)","(2.9997990131378174, 0.0005755812162533402)","(3.0, 0.0)",stable,True
0,"(3.135468772808769, 0.17385944066431505)","(2.9996814727783203, 4.974603507434949e-05)","(3.0, 0.0)",stable,True
0,"(2.9872613554058502, 0.16984260179272884)","(2.999976873397827, 1.8972157704411075e-05)","(3.0, 0.0)",stable,True
0,"(2.9976392056673213, 0.12134597603271868)","(3.0000641345977783, -6.036907507223077e-05)","(3.0, 0.0)",stable,True
