,Unnamed: 0,"(x0, y0)",converged to,closest fp,stability,success,x0,y0,converged to with reg,closest fp with reg,stability with reg,success with reg
0,0,"(0.1796257516932195, -0.1241661309013235)","(0.000748774386011064, -0.00011634528345894068)","(0.0, 0.0)",unstable,False,0.1796257516932195,-0.1241661309013235,"(0.0028777718544006348, 1.9891496896743774)","(0.0, 2.0)",stable,False
1,0,"(0.5605419126912585, -0.1694863758218229)","(0.0014098644023761153, -0.0004310697258915752)","(0.0, 0.0)",unstable,False,0.5605419126912585,-0.1694863758218229,"(3.0004143714904785, 0.0014437198406085372)","(3.0, 0.0)",stable,True
2,0,"(-0.10852615875215611, 0.04953207082625021)","(-0.0005755946040153503, 0.0005198844010010362)","(0.0, 0.0)",unstable,False,-0.10852615875215611,0.04953207082625021,"(2.5606470108032227, 0.15799477696418762)",None,None,False
3,0,"(-0.18408426021039617, 0.11278125477696573)","(-0.0012827843893319368, 0.0007228806498460472)","(0.0, 0.0)",unstable,False,-0.18408426021039617,0.11278125477696573,"(1.2723052501678467, 0.8234777450561523)",None,None,False
4,0,"(-0.0804266361729901, 0.3628040076190692)","(-0.0004555836203508079, 0.0031812130473554134)","(0.0, 0.0)",unstable,False,-0.0804266361729901,0.3628040076190692,"(-0.0006414532545022666, 1.9974896907806396)","(0.0, 2.0)",stable,True
5,0,"(0.16480859034806278, 0.2325577549548016)","(0.0032266825437545776, 0.003261864185333252)","(0.0, 0.0)",unstable,False,0.16480859034806278,0.2325577549548016,"(1.0387790203094482, 0.9730412364006042)","(1.0, 1.0)",unstable,False
6,0,"(0.25793251971731784, -0.19859760686315914)","(0.003777152393013239, -0.0020944923162460327)","(0.0, 0.0)",unstable,False,0.25793251971731784,-0.19859760686315914,"(0.00367775559425354, 1.9912302494049072)","(0.0, 2.0)",stable,False
7,0,"(0.1596723894530365, 0.15453042802694536)","(0.0006623029476031661, 0.0004348725196905434)","(0.0, 0.0)",unstable,False,0.1596723894530365,0.15453042802694536,"(1.013309121131897, 0.9952050447463989)","(1.0, 1.0)",unstable,False
8,0,"(0.3755454940557219, -0.7283057754909991)","(-0.003686249256134033, 2.0122270584106445)","(0.0, 2.0)",stable,False,0.3755454940557219,-0.7283057754909991,"(0.008613795042037964, 1.9868438243865967)","(0.0, 2.0)",stable,False
9,0,"(0.3559716623050379, -0.5302502618754098)","(0.0024331032764166594, -0.00267946720123291)","(0.0, 0.0)",unstable,False,0.3559716623050379,-0.5302502618754098,"(0.002351426985114813, 1.9983570575714111)","(0.0, 2.0)",stable,False
10,0,"(0.29310017347337436, 0.09831819764623283)","(0.004239094443619251, 0.0010356620186939836)","(0.0, 0.0)",unstable,False,0.29310017347337436,0.09831819764623283,"(2.996204137802124, 0.0005319028859958053)","(3.0, 0.0)",stable,True
11,0,"(-0.5027533088850353, 0.7365457576836544)","(-0.003929316997528076, 0.0018891453510150313)","(0.0, 0.0)",unstable,False,-0.5027533088850353,0.7365457576836544,"(0.002004301641136408, 2.002732038497925)","(0.0, 2.0)",stable,True
12,0,"(-0.5949798866816117, 0.4843116562312977)","(0.0015433788066729903, 1.9994494915008545)","(0.0, 2.0)",stable,True,-0.5949798866816117,0.4843116562312977,"(0.00041205884190276265, 1.9986530542373657)","(0.0, 2.0)",stable,True
13,0,"(-0.0375081988816232, 0.5321581466686471)","(9.085833880817518e-05, 0.0036289929412305355)","(0.0, 0.0)",unstable,False,-0.0375081988816232,0.5321581466686471,"(3.071427272516303e-05, 2.00007700920105)","(0.0, 2.0)",stable,True
14,0,"(-0.3365664681135509, -0.381916132689653)","(-0.06663414090871811, -0.1148470863699913)",,,False,-0.3365664681135509,-0.381916132689653,"(-0.05368555337190628, -0.1043185442686081)",None,None,False
15,0,"(0.24984548280814983, -0.23369058952061153)","(0.0026240735314786434, -0.0030867457389831543)","(0.0, 0.0)",unstable,False,0.24984548280814983,-0.23369058952061153,"(0.00030432044877670705, 1.996490478515625)","(0.0, 2.0)",stable,False
16,0,"(-0.5079231499044221, -0.1016826859271157)","(-0.09041840583086014, -0.0009725734707899392)","(0.0, 0.0)",unstable,False,-0.5079231499044221,-0.1016826859271157,"(-0.07900357991456985, 0.008245806209743023)","(0.0, 0.0)",unstable,False
17,0,"(0.03956047189629659, 0.24856151089473272)","(0.0006978735327720642, 0.0011856794590130448)","(0.0, 0.0)",unstable,False,0.03956047189629659,0.24856151089473272,"(-0.0003831133362837136, 1.9998743534088135)","(0.0, 2.0)",stable,True
18,0,"(-0.3824284797243655, -0.05927959764382223)","(-0.053185880184173584, -0.00525313476100564)","(0.0, 0.0)",unstable,False,-0.3824284797243655,-0.05927959764382223,"(-0.04659675434231758, 0.005947885103523731)","(0.0, 0.0)",unstable,False
19,0,"(0.5704265780005447, -0.15896263590290774)","(0.001963925315067172, 0.00021852254576515406)","(0.0, 0.0)",unstable,False,0.5704265780005447,-0.15896263590290774,"(3.001422166824341, 0.002095681382343173)","(3.0, 0.0)",stable,True
20,0,"(0.12107010520190004, -0.12353971666210409)","(0.0013236433733254671, -0.0015474662650376558)","(0.0, 0.0)",unstable,False,0.12107010520190004,-0.12353971666210409,"(0.002961106598377228, 2.000209093093872)","(0.0, 2.0)",stable,False
21,0,"(-0.3139975319485813, 0.4966737036511648)","(-0.0028498233295977116, 0.0035146712325513363)","(0.0, 0.0)",unstable,False,-0.3139975319485813,0.4966737036511648,"(-0.0023959516547620296, 2.0004210472106934)","(0.0, 2.0)",stable,True
22,0,"(-0.33870946463212215, 0.11510283013873976)","(-0.0016600966919213533, -0.00048495829105377197)","(0.0, 0.0)",unstable,False,-0.33870946463212215,0.11510283013873976,"(2.8436617851257324, 0.05347064882516861)",None,None,False
23,0,"(-0.1280290639057066, 0.39325149088460826)","(-0.0007538587087765336, 0.0020062148105353117)","(0.0, 0.0)",unstable,False,-0.1280290639057066,0.39325149088460826,"(-0.0006800234550610185, 1.9994533061981201)","(0.0, 2.0)",stable,True
24,0,"(0.42127520707062915, 0.30137353302613684)","(0.0051766992546617985, 0.0031701624393463135)","(0.0, 0.0)",unstable,False,0.42127520707062915,0.30137353302613684,"(1.6391639709472656, 0.6037065982818604)",None,None,False
25,0,"(0.10169597305115687, -0.23814574478909367)","(0.0017452925676479936, -0.002305814530700445)","(0.0, 0.0)",unstable,False,0.10169597305115687,-0.23814574478909367,"(0.001064023352228105, 1.997079849243164)","(0.0, 2.0)",stable,False
26,0,"(0.00616111049791197, -0.22320520196239726)","(-0.0010566959390416741, -0.001591780805028975)","(0.0, 0.0)",unstable,False,0.00616111049791197,-0.22320520196239726,"(0.005628527607768774, 1.992822289466858)","(0.0, 2.0)",stable,False
27,0,"(-0.8762144634185838, 0.0288785166003839)","(-0.21781830489635468, 0.172047957777977)",,,False,-0.8762144634185838,0.0288785166003839,"(-0.21525028347969055, 0.1697743833065033)",None,None,False
28,0,"(0.11608428605216026, 0.2403917912193368)","(0.0006709053996019065, 0.001202848507091403)","(0.0, 0.0)",unstable,False,0.11608428605216026,0.2403917912193368,"(0.0004352092801127583, 2.0015311241149902)","(0.0, 2.0)",stable,True
29,0,"(0.2638846865096634, -0.20017841715450901)","(0.0026795268058776855, -0.0018932014936581254)","(0.0, 0.0)",unstable,False,0.2638846865096634,-0.20017841715450901,"(0.20805278420448303, 1.6997877359390259)",None,None,False
