,"(x0, y0)",converged to,closest fp,stability,success
0,"(3.4821561973260824, 0.6168100959725016)","(3.0005393028259277, -0.0002599954605102539)","(3.0, 0.0)",stable,True
0,"(2.0177311330633017, -0.3135698991911185)","(2.998872995376587, -0.001029199338518083)","(3.0, 0.0)",stable,True
0,"(2.309179262414231, -0.09978280895060052)","(2.9998879432678223, 0.0004729926586151123)","(3.0, 0.0)",stable,True
0,"(3.2620613040722124, -1.0794135113783574)","(2.999279022216797, -0.0013557911152020097)","(3.0, 0.0)",stable,True
0,"(3.0616280248022067, -0.672507290848895)","(2.9988133907318115, -0.0004987716674804688)","(3.0, 0.0)",stable,True
0,"(2.3381320480928833, -0.02302103326296487)","(2.999497175216675, 1.0670721167116426e-05)","(3.0, 0.0)",stable,True
0,"(3.3099795068434723, -0.2865519747340425)","(2.9998300075531006, 0.0002955436648335308)","(3.0, 0.0)",stable,True
0,"(3.5130520963628795, 0.6353371613671192)","(2.999516487121582, -0.0002773284795694053)","(3.0, 0.0)",stable,True
0,"(2.65863552841883, -0.35016003511063637)","(3.008761405944824, 0.0021961331367492676)","(3.0, 0.0)",stable,True
0,"(3.724967927528091, 0.502852069312285)","(2.9997386932373047, -0.001934051513671875)","(3.0, 0.0)",stable,True
0,"(3.7644984717891035, -0.06209244125374932)","(3.0000219345092773, 2.0794570446014404e-05)","(3.0, 0.0)",stable,True
0,"(3.5709262605744563, 0.07066773401170909)","(2.999999523162842, 0.00040498972521163523)","(3.0, 0.0)",stable,True
0,"(2.4764521302182443, 0.4650512417966959)","(3.0000357627868652, 0.001176720834337175)","(3.0, 0.0)",stable,True
0,"(2.127289163502099, 0.09629559837081789)","(2.999864339828491, 0.00013151616440154612)","(3.0, 0.0)",stable,True
0,"(2.9141917513601827, 0.09674116103524401)","(2.9999678134918213, -2.129673885065131e-05)","(3.0, 0.0)",stable,True
0,"(3.2285955649826805, 0.26729605036011905)","(3.001298427581787, -0.0001679718552622944)","(3.0, 0.0)",stable,True
0,"(3.7884888562668313, -0.19502498846686184)","(2.999753475189209, 1.28507617773721e-05)","(3.0, 0.0)",stable,True
0,"(3.2116253234472607, 0.9668790023448793)","(2.4712820053100586, 0.19831056892871857)",,,False
0,"(3.5715258946059283, -0.1417146456578657)","(3.0030100345611572, -0.0015553564298897982)","(3.0, 0.0)",stable,True
0,"(2.548452068387526, -0.2800437003889839)","(2.9994475841522217, -2.562403642514255e-05)","(3.0, 0.0)",stable,True
0,"(3.150381358526837, -0.7728603203474899)","(3.000213146209717, 0.0003021359443664551)","(3.0, 0.0)",stable,True
0,"(2.6145254505088262, 0.5678047746696073)","(3.000354766845703, -0.0006952524418011308)","(3.0, 0.0)",stable,True
0,"(3.5122575451032096, 0.3255362960365781)","(3.000183582305908, 0.0002997398260049522)","(3.0, 0.0)",stable,True
0,"(3.5911695542881406, 0.20326659359408783)","(2.999770402908325, -0.0005700766923837364)","(3.0, 0.0)",stable,True
0,"(3.4493763464247422, 0.6612870116312116)","(2.999207019805908, 6.495714478660375e-05)","(3.0, 0.0)",stable,True
0,"(3.7917788966450368, -0.7028787132614522)","(3.0004353523254395, -0.0005770564312115312)","(3.0, 0.0)",stable,True
0,"(2.8166647874134036, -0.03888187983677192)","(2.999629497528076, 7.044002268230543e-05)","(3.0, 0.0)",stable,True
0,"(3.8049284320003554, 1.0564762435030421)","(1.133056640625, 0.9118817448616028)",,,False
0,"(3.1189227068351135, -0.02524841524062662)","(2.999969005584717, 2.3089348815119592e-06)","(3.0, 0.0)",stable,True
0,"(2.9168192585776365, -0.005170204988981523)","(3.0001747608184814, -4.686331521952525e-05)","(3.0, 0.0)",stable,True
0,"(3.0693285273831594, 0.8647628712945086)","(1.2264282703399658, 0.850176215171814)",,,False
0,"(2.8788995013887644, -0.5863738817128114)","(2.999410629272461, -0.0001390457182424143)","(3.0, 0.0)",stable,True
0,"(3.265412793285737, 0.32496671327353277)","(2.999390125274658, 0.0001801610051188618)","(3.0, 0.0)",stable,True
0,"(2.4534957128134343, -0.31702928489111293)","(3.001260757446289, 0.0004987955326214433)","(3.0, 0.0)",stable,True
0,"(2.5695398893747785, -0.6798847939608834)","(3.002357006072998, 0.002077293349429965)","(3.0, 0.0)",stable,True
0,"(4.014097695079307, -0.3547391655689882)","(2.999579668045044, 0.00031831860542297363)","(3.0, 0.0)",stable,True
0,"(3.5091811127258827, -0.6876815217761303)","(2.999898672103882, -0.0003567337989807129)","(3.0, 0.0)",stable,True
0,"(3.8332753235959705, 0.23647884639272015)","(3.0012564659118652, -0.0004890561103820801)","(3.0, 0.0)",stable,True
0,"(3.3386166511129276, 0.7854067691915457)","(2.999042510986328, 0.0039211749099195)","(3.0, 0.0)",stable,True
